Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A71	1	ORLEANS CENTRE	A6	16	NEMOURS	28,40	42,60	70,10	88,90	14,60
A71	1	ORLEANS CENTRE	A6	21	NITRY	31,40	47,40	77,20	100,60	16,40
A71	1	ORLEANS CENTRE	A31	1	NUITS-SAINT-GEORGES	43,80	66,90	108,20	142,50	23,90
A71	1	ORLEANS CENTRE	A71	2	OLIVET	0,90	1,50	1,90	2,00	0,60
A71	1	ORLEANS CENTRE	A10	14	ORLEANS NORD	0,80	1,70	2,10	2,50	0,50
A71	1	ORLEANS CENTRE	A26	-	ORMES	49,30	73,80	119,40	155,20	26,30
A71	1	ORLEANS CENTRE	A10	-	PARIS (LA FOLIE BESSIN)	12,70	20,20	32,00	40,60	7,80
A71	1	ORLEANS CENTRE	A42	7	PEROUGES	57,50	88,50	141,00	187,40	32,40
A71	1	ORLEANS CENTRE	A42	9	PONT D'AIN	55,00	85,10	136,70	181,30	31,20
A71	1	ORLEANS CENTRE	A6	-	POUILLY-EN-AUXOIS	39,00	59,50	95,80	126,80	20,90
A71	1	ORLEANS CENTRE	A4	-	REIMS - TAISSY	48,00	72,00	117,80	152,90	25,80
A71	1	ORLEANS CENTRE	A4	22	REIMS - TINQUEUX	49,80	74,50	120,10	157,60	26,80
A71	1	ORLEANS CENTRE	A40	3	REPLONGES	49,80	76,90	123,30	163,80	27,90
A71	1	ORLEANS CENTRE	A71	13	RIOM	27,30	43,40	69,40	88,30	15,80
A71	1	ORLEANS CENTRE	A31	8.1	ROBECOURT	44,40	67,80	108,80	144,50	24,30
A71	1	ORLEANS CENTRE	A85	14	ROMORANTIN	10,70	16,40	23,20	34,00	6,40
A71	1	ORLEANS CENTRE	A85	12	SAINT AIGNAN SUR CHER	13,30	21,10	32,00	45,60	8,10
A71	1	ORLEANS CENTRE	A71	8	SAINT AMAND	15,90	25,70	41,80	50,10	9,20
A71	1	ORLEANS CENTRE	A19	1	SAINT DENIS-LES-SENS	27,10	40,80	66,50	84,60	13,90
A71	1	ORLEANS CENTRE	A4	28	SAINT ETIENNE AU TEMPLE	44,00	67,20	110,40	144,40	24,20
A71	1	ORLEANS CENTRE	A40	4	SAINT GENIS	54,30	83,30	131,40	174,20	30,20
A71	1	ORLEANS CENTRE	A5	15	SAINT GERMAIN-LAXIS	32,40	49,10	79,70	103,40	17,20
A71	1	ORLEANS CENTRE	A26	17	SAINT GIBRIEN	43,00	65,20	106,70	139,20	23,40
A71	1	ORLEANS CENTRE	A19	4	SAINT HILAIRE LES ANDRESIS	21,00	31,40	52,70	64,70	10,80
A71	1	ORLEANS CENTRE	A40	8	SAINT MARTIN-DU-FRESNE	58,30	90,30	143,20	191,60	33,20
A71	1	ORLEANS CENTRE	A36	-	SAINT MAURICE	60,10	92,40	149,10	199,70	34,20
A71	1	ORLEANS CENTRE	A5	21	SAINT THIBAULT	32,90	49,90	81,80	106,70	17,60
A71	1	ORLEANS CENTRE	A4	29	SAINTE MENEHOULD	46,30	71,00	116,20	152,00	25,70
A71	1	ORLEANS CENTRE	A71	4	SALBRIS	5,50	8,40	16,20	21,10	3,40
A71	1	ORLEANS CENTRE	A19	3	SAVIGNY SUR CLAIRIS	22,00	32,40	54,50	67,20	11,00
A71	1	ORLEANS CENTRE	A85	13	SELLES SUR CHER	12,70	19,00	28,30	41,30	7,50
A71	1	ORLEANS CENTRE	A36	1	SEURRE	45,00	69,00	110,40	146,20	24,60
A71	1	ORLEANS CENTRE	A39	5	SOIRANS	46,70	71,10	115,30	151,30	26,00
A71	1	ORLEANS CENTRE	A26	20	SOMMESOUS	39,80	60,60	99,10	129,20	21,50
A71	1	ORLEANS CENTRE	A89	-	ST GERMAIN LES VERGNES	45,60	71,50	108,70	144,40	27,10
A71	1	ORLEANS CENTRE	A89	25	ST JULIEN / SANCY	32,20	51,30	80,90	104,20	19,20
A71	1	ORLEANS CENTRE	A40	9	SYLANS	59,00	91,30	144,80	193,70	33,50
A71	1	ORLEANS CENTRE	A26	23	THENNELIERES	34,30	52,00	83,40	108,70	18,50
A71	1	ORLEANS CENTRE	A31	5	TIL CHATEL	44,30	66,60	108,60	144,20	24,10
A71	1	ORLEANS CENTRE	A5	20	TORVILLIERS	32,40	49,10	80,00	103,70	17,20
A71	1	ORLEANS CENTRE	A6	27	TOURNUS	46,90	71,90	115,10	151,60	25,90
A71	1	ORLEANS CENTRE	A10	-	TOURS CENTRE (MONNAIE)	13,20	19,60	31,40	40,70	8,00
A71	1	ORLEANS CENTRE	A89	21	TULLE EST	43,10	67,40	103,60	135,10	25,30
A71	1	ORLEANS CENTRE	A89	20	TULLE NORD	43,90	68,80	104,50	140,30	25,70
A71	1	ORLEANS CENTRE	A6	14	URY	29,20	43,70	71,40	91,10	15,10
A71	1	ORLEANS CENTRE	A89	24	USSEL EST	35,10	55,90	87,50	114,00	20,60
A71	1	ORLEANS CENTRE	A89	23	USSEL OUEST	37,30	58,10	91,30	119,80	22,00
A71	1	ORLEANS CENTRE	A406	-	VAL DE SAONE	56,90	85,80	138,80	184,80	31,50
A71	1	ORLEANS CENTRE	A26	21	VALLEE DE L'AUBE	37,70	57,40	93,20	121,80	20,20
A71	1	ORLEANS CENTRE	A26	19	VATRY	40,60	61,30	99,20	130,70	21,70
A71	1	ORLEANS CENTRE	A85	-	VEIGNE	19,40	30,30	49,10	62,80	11,60
A71	1	ORLEANS CENTRE	A4	31	VERDUN	52,90	80,80	130,10	169,50	29,10
A71	1	ORLEANS CENTRE	A71	6	VIERZON EST	8,40	14,30	22,30	25,80	5,00
A71	1	ORLEANS CENTRE	A71	5	VIERZON NORD	8,20	14,10	21,50	25,20	4,70
A71	1	ORLEANS CENTRE	A5	23	VILLE SOUS LA FERTE	37,20	56,50	92,20	120,60	19,80
A71	1	ORLEANS CENTRE	A6	31.1	VILLEFRANCHE NORD	53,20	80,90	131,10	173,90	29,80
A71	1	ORLEANS CENTRE	A6	-	VILLEFRANCHE-LIMAS	57,20	87,40	139,40	185,60	31,80
A71	1	ORLEANS CENTRE	A6	31.2	VILLEFRANCHE-VILLE	53,80	82,50	131,90	174,90	30,10
A71	1	ORLEANS CENTRE	A19	2	VILLENEUVE-DONDAGRE	25,90	38,90	63,80	81,20	13,20
A71	1	ORLEANS CENTRE	A40	6	VIRIAT	52,50	80,60	128,60	171,50	29,90
A71	1	ORLEANS CENTRE	A40	-	VIRY	69,20	107,80	171,20	228,90	39,80
A71	1	ORLEANS CENTRE	A4	30	VOIE SACREE	50,30	76,80	122,10	160,60	27,70
A71	1	ORLEANS CENTRE	A5	19	VULAINES	30,30	44,80	73,30	94,60	15,40
A71	1	ORLEANS CENTRE	A89	26	VULCANIA-BROMONT	29,70	47,10	74,90	96,60	17,60
A10	14	ORLEANS NORD	A10	11	ALLAINVILLE	6,10	10,10	15,70	20,70	3,80
A10	14	ORLEANS NORD	A42	8	AMBERIEU EN BUGEY	55,80	85,10	136,20	182,50	31,40
A10	14	ORLEANS NORD	A39	7.1	ARLAY	50,10	77,00	125,10	166,10	27,70
A10	14	ORLEANS NORD	A10	13	ARTENAY	2,00	3,20	4,50	4,80	1,30
A10	14	ORLEANS NORD	A6	19	AUXERRE NORD	28,50	42,60	70,00	90,50	14,60
A10	14	ORLEANS NORD	A6	20	AUXERRE SUD	28,50	42,60	70,00	90,50	14,60
A10	14	ORLEANS NORD	A19	6	AUXY	11,80	17,30	29,00	36,80	5,80
A10	14	ORLEANS NORD	A6	22	AVALLON	32,50	49,10	80,70	105,90	17,50
A10	14	ORLEANS NORD	A42	6	BALAN	56,70	87,10	139,00	185,70	32,00
A10	14	ORLEANS NORD	A4	-	BARRIERE DE MONTREUIL AUX LIONS	57,10	84,90	136,30	179,20	31,50
A10	14	ORLEANS NORD	A36	5	BAUME-LES-DAMES	53,20	81,70	131,30	176,00	29,90
A10	14	ORLEANS NORD	A4	-	BEAUMONT	57,20	86,20	139,00	182,40	31,30
A10	14	ORLEANS NORD	A6	24	BEAUNE NORD	40,80	62,50	101,10	133,00	22,40
A10	14	ORLEANS NORD	A6	24.1	BEAUNE SUD	42,10	64,00	103,60	137,10	23,00
A10	14	ORLEANS NORD	A39	10	BEAUPONT	53,40	82,10	132,80	177,40	30,20
A10	14	ORLEANS NORD	A39	8	BEAUREPAIRE	51,30	78,70	127,20	170,50	28,40
A10	14	ORLEANS NORD	A40	10	BELLEGARDE	62,70	96,60	154,30	207,40	35,60
A10	14	ORLEANS NORD	A6	30	BELLEVILLE SUR SAONE	51,40	78,60	125,80	168,10	28,40
A10	14	ORLEANS NORD	A391	-	BERSAILLIN	49,90	75,60	123,60	164,50	27,60
A10	14	ORLEANS NORD	A36	4.1	BESANCON EST	50,40	78,10	126,00	168,80	28,20
A10	14	ORLEANS NORD	A36	4	BESANCON NORD	50,40	77,00	124,40	165,90	27,80
A10	14	ORLEANS NORD	A36	3	BESANCON OUEST	50,40	76,40	123,90	164,80	27,70
A10	14	ORLEANS NORD	A42	-	BEYNOST	59,20	91,10	145,00	194,60	33,80
A10	14	ORLEANS NORD	A6	23	BIERRE-LES-SEMUR	34,60	51,80	85,20	112,10	18,50
A10	14	ORLEANS NORD	A85	11	BLERE	16,60	26,90	42,40	53,60	10,40
A10	14	ORLEANS NORD	A10	17	BLOIS	6,90	10,40	16,80	21,30	4,30
A10	14	ORLEANS NORD	A40	5	BOURG NORD	51,60	79,10	126,00	168,80	28,80
A10	14	ORLEANS NORD	A40	7	BOURG SUD	52,90	81,40	130,10	173,90	30,20
A10	14	ORLEANS NORD	A71	7	BOURGES	13,60	21,40	33,90	44,00	8,20
A10	14	ORLEANS NORD	A31	9	BULGNEVILLE	45,10	68,60	110,20	147,60	24,60
A10	14	ORLEANS NORD	A6	25	CHALON NORD	44,50	68,00	108,50	144,30	24,30
A10	14	ORLEANS NORD	A6	26	CHALON SUD	44,50	68,00	108,50	144,30	24,30
A10	14	ORLEANS NORD	A4	27	CHALONS - LA VEUVE	43,60	65,40	108,00	140,00	23,60
A10	14	ORLEANS NORD	A26	22	CHARMONT	35,70	53,90	88,00	115,90	19,00
A10	14	ORLEANS NORD	A10	18	CHATEAU-RENAULT	9,30	14,50	22,80	30,20	5,70
A10	14	ORLEANS NORD	A4	20	CHATEAU-THIERRY	52,40	78,20	126,30	167,40	28,70
A10	14	ORLEANS NORD	A31	10	CHATENOIS	45,60	69,30	111,90	149,50	25,20
A10	14	ORLEANS NORD	A5	16	CHATILLON-LABORDE	31,60	47,70	77,70	101,70	16,80
A10	14	ORLEANS NORD	A5	24	CHAUMONT-SEMOUTIERS	38,10	57,70	94,20	124,70	20,50
A10	14	ORLEANS NORD	A39	6	CHOISEY	46,70	71,30	115,20	153,40	25,70
A10	14	ORLEANS NORD	A71	-	CLERMONT	32,10	49,40	79,80	108,20	19,00
A10	14	ORLEANS NORD	A4	29.1	CLERMONT EN ARGONNE	47,10	72,10	116,40	152,70	26,20
A10	14	ORLEANS NORD	A31	11	COLOMBEY-LES-BELLES	48,30	73,20	118,20	158,90	26,30
A10	14	ORLEANS NORD	A71	12.1	COMBRONDE	27,50	42,10	67,40	90,60	16,10
A10	14	ORLEANS NORD	A6	17	COURTENAY	24,00	35,70	59,30	75,90	12,10
A10	14	ORLEANS NORD	A39	-	CRIMOLOIS	45,50	69,00	112,40	148,50	25,20
A10	14	ORLEANS NORD	A79	-	DEUX-CHAISES	23,90	37,40	59,50	80,10	14,30
A10	14	ORLEANS NORD	A311	-	DIJON SUD	44,70	68,40	109,80	145,90	24,40
A10	14	ORLEANS NORD	A31	4	DIJON-ARC SUR TILLE	46,30	70,80	113,60	151,10	25,50
A10	14	ORLEANS NORD	A36	2	DOLE	46,70	71,30	115,20	153,40	25,70
A10	14	ORLEANS NORD	A4	21	DORMANS	49,70	74,60	120,70	158,90	27,40
A10	14	ORLEANS NORD	A89	22	EGLETONS	41,70	64,40	98,00	134,70	24,90
A10	14	ORLEANS NORD	A40	11	ELOISE / ANNECY	64,10	99,00	157,70	212,30	36,60
A10	14	ORLEANS NORD	A4	23	EPERNAY	47,00	70,10	114,60	149,80	25,30
A10	14	ORLEANS NORD	A19	7	ESCRENNES	7,70	11,50	16,90	22,80	3,80
A10	14	ORLEANS NORD	A85	10	ESVRES	18,40	29,30	46,20	57,80	10,90
A10	14	ORLEANS NORD	A40	2	FEILLENS	49,00	75,50	121,30	162,10	27,50
A10	14	ORLEANS NORD	A6	-	FLEURY-EN-BIERE	30,20	45,60	74,20	96,40	15,80
A10	14	ORLEANS NORD	A6	15	FONTAINEBLEAU	27,60	41,20	68,10	87,20	14,20
A10	14	ORLEANS NORD	A19	5	FONTENAY SUR LOING	15,50	24,20	42,10	52,10	8,00
A10	14	ORLEANS NORD	A71	9	FORET DE TRONCAIS	19,80	31,10	48,40	63,90	12,00
A10	14	ORLEANS NORD	A5	17	FORGES	29,20	43,40	71,30	93,00	14,90
A10	14	ORLEANS NORD	A4	32	FRESNES EN WOEVRE	52,10	79,40	128,10	167,80	28,70
A10	14	ORLEANS NORD	A719	-	GANNAT	27,20	42,00	66,40	89,90	16,00
A10	14	ORLEANS NORD	A36	2.1	GENDREY	47,80	73,20	118,70	158,60	26,60
A10	14	ORLEANS NORD	A71	14	GERZAT	29,00	45,10	70,60	94,10	17,20
A10	14	ORLEANS NORD	A10	13.1	GIDY	0,20	0,30	0,50	0,70	0,10
A10	14	ORLEANS NORD	A19	-	GONDREVILLE LA FRANCHE NORD	14,90	21,50	37,20	47,90	7,40
A10	14	ORLEANS NORD	A19	-	GONDREVILLE LA FRANCHE SUD	19,30	28,10	47,80	61,90	10,10
A10	14	ORLEANS NORD	A404	-	GROISSIAT	59,60	91,70	147,10	197,30	34,00
A10	14	ORLEANS NORD	A31	-	GYE	50,60	76,30	122,40	164,40	27,60
A10	14	ORLEANS NORD	A10	12	JANVILLE (ALLAINES)	3,10	4,90	7,40	9,90	2,00
A10	14	ORLEANS NORD	A4	33	JARNY	53,70	82,20	130,80	169,80	29,80
A10	14	ORLEANS NORD	A6	18	JOIGNY	25,70	38,10	62,80	80,80	13,10
A10	14	ORLEANS NORD	A36	6	L'ISLE-SUR-LE-DOUBS	54,70	83,90	134,80	180,60	30,70
A10	14	ORLEANS NORD	A432	-	LA BOISSE	60,70	93,40	149,10	200,20	34,60
A10	14	ORLEANS NORD	A42	5.1	LA BOISSE - MONTLUEL	58,30	89,20	140,10	187,60	33,00
A10	14	ORLEANS NORD	A432	-	LA COTIERE	59,10	90,40	144,40	191,90	33,70
A10	14	ORLEANS NORD	A404	9	LA CROIX-CHALON	57,80	89,00	142,70	191,60	32,80
A10	14	ORLEANS NORD	A71	3	LAMOTTE BEUVRON	5,40	8,20	13,20	17,40	3,60
A10	14	ORLEANS NORD	A31	7	LANGRES NORD	40,20	60,40	97,00	129,60	21,70
A10	14	ORLEANS NORD	A31	6	LANGRES SUD	41,00	61,80	99,70	132,40	22,40
A10	14	ORLEANS NORD	A39	9	LE MIROIR	52,40	80,20	129,70	172,80	29,30
A10	14	ORLEANS NORD	A5	-	LES EPRUNES	32,70	49,80	81,50	107,50	17,70
A10	14	ORLEANS NORD	A6	28	MACON NORD	48,90	74,80	119,30	159,20	27,10
A10	14	ORLEANS NORD	A6	29	MACON SUD	49,80	76,20	121,70	162,40	27,60
A10	14	ORLEANS NORD	A5	22	MAGNANT	34,80	52,30	85,10	112,80	18,50
A10	14	ORLEANS NORD	A89	27	MANZAT	28,90	45,40	70,50	94,60	17,40
A10	14	ORLEANS NORD	A5	18	MAROLLES-SUR-SEINE	29,20	43,40	71,30	93,00	14,90
A10	14	ORLEANS NORD	A10	16	MER	5,20	7,20	11,10	15,10	3,40
A10	14	ORLEANS NORD	A10	15	MEUNG	2,70	4,10	5,50	7,70	1,30
A10	14	ORLEANS NORD	A26	18	MONT CHOISY	41,20	62,60	103,00	134,80	22,60
A10	14	ORLEANS NORD	A31	8	MONTIGNY-LE-ROI	41,90	62,90	102,10	136,40	22,80
A10	14	ORLEANS NORD	A71	10	MONTLUCON	22,20	34,80	54,30	72,90	13,20
A10	14	ORLEANS NORD	A71	11	MONTMARAULT	23,50	36,90	58,70	78,90	13,90
A10	14	ORLEANS NORD	A4	19	MONTREUIL AUX LIONS	54,90	81,60	131,00	170,90	29,90
A10	14	ORLEANS NORD	A6	16	NEMOURS	27,60	41,20	68,10	87,20	14,20
A10	14	ORLEANS NORD	A6	21	NITRY	30,60	46,00	75,20	98,90	16,00
A10	14	ORLEANS NORD	A31	1	NUITS-SAINT-GEORGES	43,00	65,50	106,20	140,80	23,50
A10	14	ORLEANS NORD	A71	2	OLIVET	1,40	2,80	3,60	5,00	0,90
A10	14	ORLEANS NORD	A71	1	ORLEANS CENTRE	0,80	1,70	2,10	2,50	0,50
A10	14	ORLEANS NORD	A26	-	ORMES	48,50	72,40	117,40	153,50	25,90
A10	14	ORLEANS NORD	A10	-	PARIS (LA FOLIE BESSIN)	11,40	16,50	26,70	35,70	6,60
A10	14	ORLEANS NORD	A42	7	PEROUGES	56,70	87,10	139,00	185,70	32,00
A10	14	ORLEANS NORD	A42	9	PONT D'AIN	54,20	83,70	134,70	179,60	30,80
A10	14	ORLEANS NORD	A6	-	POUILLY-EN-AUXOIS	38,20	58,10	93,80	125,10	20,50
A10	14	ORLEANS NORD	A4	-	REIMS - TAISSY	47,20	70,60	115,80	151,20	25,40
A10	14	ORLEANS NORD	A4	22	REIMS - TINQUEUX	49,00	73,10	118,10	155,90	26,40
A10	14	ORLEANS NORD	A40	3	REPLONGES	49,00	75,50	121,30	162,10	27,50
A10	14	ORLEANS NORD	A71	13	RIOM	28,80	45,00	70,30	93,90	17,00
A10	14	ORLEANS NORD	A31	8.1	ROBECOURT	43,60	66,40	106,80	142,80	23,90
A10	14	ORLEANS NORD	A85	14	ROMORANTIN	11,00	17,50	26,90	36,30	6,60
A10	14	ORLEANS NORD	A85	12	SAINT AIGNAN SUR CHER	13,80	21,90	34,20	45,80	8,20
A10	14	ORLEANS NORD	A71	8	SAINT AMAND	17,40	27,30	42,70	55,70	10,40
A10	14	ORLEANS NORD	A19	1	SAINT DENIS-LES-SENS	26,30	39,40	64,50	82,90	13,50
A10	14	ORLEANS NORD	A4	28	SAINT ETIENNE AU TEMPLE	43,20	65,80	108,40	142,70	23,80
A10	14	ORLEANS NORD	A40	4	SAINT GENIS	53,50	81,90	129,40	172,50	29,80
A10	14	ORLEANS NORD	A5	15	SAINT GERMAIN-LAXIS	31,60	47,70	77,70	101,70	16,80
A10	14	ORLEANS NORD	A26	17	SAINT GIBRIEN	42,20	63,80	104,70	137,50	23,00
A10	14	ORLEANS NORD	A19	4	SAINT HILAIRE LES ANDRESIS	20,20	30,00	50,70	63,00	10,40
A10	14	ORLEANS NORD	A40	8	SAINT MARTIN-DU-FRESNE	57,50	88,90	141,20	189,90	32,80
A10	14	ORLEANS NORD	A36	-	SAINT MAURICE	59,30	91,00	147,10	198,00	33,80
A10	14	ORLEANS NORD	A5	21	SAINT THIBAULT	32,10	48,50	79,80	105,00	17,20
A10	14	ORLEANS NORD	A4	29	SAINTE MENEHOULD	45,50	69,60	114,20	150,30	25,30
A10	14	ORLEANS NORD	A71	4	SALBRIS	7,10	11,10	18,60	24,80	4,50
A10	14	ORLEANS NORD	A19	3	SAVIGNY SUR CLAIRIS	21,20	31,00	52,50	65,50	10,60
A10	14	ORLEANS NORD	A85	13	SELLES SUR CHER	12,80	20,30	29,90	42,00	7,60
A10	14	ORLEANS NORD	A36	1	SEURRE	44,20	67,60	108,40	144,50	24,20
A10	14	ORLEANS NORD	A39	5	SOIRANS	45,90	69,70	113,30	149,60	25,60
A10	14	ORLEANS NORD	A26	20	SOMMESOUS	39,00	59,20	97,10	127,50	21,10
A10	14	ORLEANS NORD	A89	-	ST GERMAIN LES VERGNES	47,10	73,10	109,60	150,00	28,30
A10	14	ORLEANS NORD	A89	25	ST JULIEN / SANCY	33,70	52,90	81,80	109,80	20,40
A10	14	ORLEANS NORD	A40	9	SYLANS	58,20	89,90	142,80	192,00	33,10
A10	14	ORLEANS NORD	A26	23	THENNELIERES	33,50	50,60	81,40	107,00	18,10
A10	14	ORLEANS NORD	A31	5	TIL CHATEL	43,50	65,20	106,60	142,50	23,70
A10	14	ORLEANS NORD	A5	20	TORVILLIERS	31,60	47,70	78,00	102,00	16,80
A10	14	ORLEANS NORD	A6	27	TOURNUS	46,10	70,50	113,10	149,90	25,50
A10	14	ORLEANS NORD	A10	-	TOURS CENTRE (MONNAIE)	14,30	21,50	32,30	43,20	8,60
A10	14	ORLEANS NORD	A89	21	TULLE EST	44,60	69,00	104,50	140,70	26,50
A10	14	ORLEANS NORD	A89	20	TULLE NORD	45,40	70,40	105,40	145,90	26,90
A10	14	ORLEANS NORD	A6	14	URY	28,40	42,30	69,40	89,40	14,70
A10	14	ORLEANS NORD	A89	24	USSEL EST	36,60	57,50	88,40	119,60	21,80
A10	14	ORLEANS NORD	A89	23	USSEL OUEST	38,80	59,70	92,20	125,40	23,20
A10	14	ORLEANS NORD	A406	-	VAL DE SAONE	56,10	84,40	136,80	183,10	31,10
A10	14	ORLEANS NORD	A26	21	VALLEE DE L'AUBE	36,90	56,00	91,20	120,10	19,80
A10	14	ORLEANS NORD	A26	19	VATRY	39,80	59,90	97,20	129,00	21,30
A10	14	ORLEANS NORD	A85	-	VEIGNE	19,80	31,10	50,00	63,70	11,70
A10	14	ORLEANS NORD	A4	31	VERDUN	52,10	79,40	128,10	167,80	28,70
A10	14	ORLEANS NORD	A71	6	VIERZON EST	9,60	15,10	25,10	31,90	5,80
A10	14	ORLEANS NORD	A71	5	VIERZON NORD	9,50	15,00	23,90	31,60	5,60
A10	14	ORLEANS NORD	A5	23	VILLE SOUS LA FERTE	36,40	55,10	90,20	118,90	19,40
A10	14	ORLEANS NORD	A6	31.1	VILLEFRANCHE NORD	52,40	79,50	129,10	172,20	29,40
A10	14	ORLEANS NORD	A6	-	VILLEFRANCHE-LIMAS	56,40	86,00	137,40	183,90	31,40
A10	14	ORLEANS NORD	A6	31.2	VILLEFRANCHE-VILLE	53,00	81,10	129,90	173,20	29,70
A10	14	ORLEANS NORD	A19	2	VILLENEUVE-DONDAGRE	25,10	37,50	61,80	79,50	12,80
A10	14	ORLEANS NORD	A40	6	VIRIAT	51,70	79,20	126,60	169,80	29,50
A10	14	ORLEANS NORD	A40	-	VIRY	68,40	106,40	169,20	227,20	39,40
A10	14	ORLEANS NORD	A4	30	VOIE SACREE	49,50	75,40	120,10	158,90	27,30
A10	14	ORLEANS NORD	A5	19	VULAINES	29,50	43,40	71,30	92,90	15,00
A10	14	ORLEANS NORD	A89	26	VULCANIA-BROMONT	31,20	48,70	75,80	102,20	18,80
A26	-	ORMES	A10	11	ALLAINVILLE	51,90	78,30	128,00	165,30	27,90
A26	-	ORMES	A10	13	ARTENAY	47,80	71,30	116,20	152,10	25,40
A26	-	ORMES	A19	6	AUXY	34,20	51,20	83,20	107,90	18,80
A26	-	ORMES	A85	11	BLERE	64,60	97,80	157,80	204,60	35,60
A26	-	ORMES	A10	17	BLOIS	54,70	82,10	133,30	173,70	29,50
A26	-	ORMES	A71	7	BOURGES	61,40	92,70	150,20	196,10	33,60
A26	-	ORMES	A10	18	CHATEAU-RENAULT	57,60	86,30	138,80	182,10	31,50
A26	-	ORMES	A19	7	ESCRENNES	38,10	57,90	95,30	122,50	21,00
A26	-	ORMES	A85	10	ESVRES	65,90	100,10	161,50	208,80	36,10
A26	-	ORMES	A19	5	FONTENAY SUR LOING	30,50	44,70	71,00	93,40	16,60
A26	-	ORMES	A10	13.1	GIDY	48,20	71,90	116,90	153,00	25,60
A26	-	ORMES	A19	-	GONDREVILLE LA FRANCHE NORD	32,10	47,50	74,90	97,40	17,10
A26	-	ORMES	A19	-	GONDREVILLE LA FRANCHE SUD	36,50	54,10	85,50	111,40	19,80
A26	-	ORMES	A10	12	JANVILLE (ALLAINES)	48,90	73,20	118,70	155,50	26,20
A26	-	ORMES	A71	3	LAMOTTE BEUVRON	53,40	79,90	129,70	169,60	28,90
A26	-	ORMES	A10	16	MER	53,30	79,00	127,90	167,10	28,70
A26	-	ORMES	A10	15	MEUNG	51,20	76,30	122,70	161,20	27,40
A26	-	ORMES	A71	2	OLIVET	50,00	74,70	121,20	157,60	26,90
A26	-	ORMES	A71	1	ORLEANS CENTRE	49,30	73,80	119,40	155,20	26,30
A26	-	ORMES	A10	14	ORLEANS NORD	48,50	72,40	117,40	153,50	25,90
A26	-	ORMES	A10	-	PARIS (LA FOLIE BESSIN)	57,10	84,40	139,20	181,90	31,00
A26	-	ORMES	A85	14	ROMORANTIN	58,90	89,00	143,00	187,30	31,80
A26	-	ORMES	A85	12	SAINT AIGNAN SUR CHER	61,60	93,30	149,70	196,90	33,40
A26	-	ORMES	A19	4	SAINT HILAIRE LES ANDRESIS	25,60	38,40	61,20	81,40	14,30
A26	-	ORMES	A71	4	SALBRIS	55,00	82,90	134,00	175,90	29,70
A26	-	ORMES	A19	3	SAVIGNY SUR CLAIRIS	24,70	36,90	58,50	78,00	13,90
A26	-	ORMES	A85	13	SELLES SUR CHER	60,70	91,70	147,10	193,00	32,80
A26	-	ORMES	A10	-	TOURS CENTRE (MONNAIE)	62,20	92,80	148,40	195,20	34,00
A26	-	ORMES	A85	-	VEIGNE	67,30	102,50	165,60	214,70	36,90
A26	-	ORMES	A71	6	VIERZON EST	57,90	86,60	141,40	183,90	31,50
A26	-	ORMES	A71	5	VIERZON NORD	57,20	86,10	140,70	183,40	30,90
A28	24	PARIGNE-L'EVEQUE	A11	1	ABLIS	18,00	27,10	44,40	58,30	10,90
A28	24	PARIGNE-L'EVEQUE	A28	18	ALENCON NORD	5,40	8,70	14,50	19,10	3,80
A28	24	PARIGNE-L'EVEQUE	A28	19	ALENCON SUD	4,80	8,10	11,90	14,80	3,50
A28	24	PARIGNE-L'EVEQUE	A11	-	ANGERS (CORZE)	13,30	20,10	29,50	36,00	8,00
A28	24	PARIGNE-L'EVEQUE	A88	-	ARGENTAN	16,50	27,50	41,40	55,40	9,80
A28	24	PARIGNE-L'EVEQUE	A28	23	AUVOURS (LE MANS ZI SUD)	0,60	0,90	1,40	1,50	0,40
A28	24	PARIGNE-L'EVEQUE	A85	1	BEAUFORT EN VALLEE	12,60	19,70	26,90	34,60	7,90
A28	24	PARIGNE-L'EVEQUE	A28	21	BEAUMONT SUR SARTHE	3,20	5,00	8,60	9,90	2,10
A28	24	PARIGNE-L'EVEQUE	A28	14	BERNAY	25,70	41,00	62,00	85,00	15,70
A28	24	PARIGNE-L'EVEQUE	A85	5	BOURGUEIL	17,20	25,90	37,70	48,30	10,70
A28	24	PARIGNE-L'EVEQUE	A28	13	BRIONNE	30,30	48,60	70,30	95,20	19,00
A28	24	PARIGNE-L'EVEQUE	A11	4	BROU	8,50	12,40	20,20	25,70	5,10
A28	24	PARIGNE-L'EVEQUE	A11	2	CHARTRES EST	14,70	23,10	36,30	47,00	8,80
A28	24	PARIGNE-L'EVEQUE	A11	3	CHARTRES-THIVARS	13,10	19,50	31,00	39,20	8,20
A28	24	PARIGNE-L'EVEQUE	A28	26	CHATEAU DU LOIR (MONTABON)	3,10	4,50	7,80	10,60	2,10
A28	24	PARIGNE-L'EVEQUE	A11	6	CONNERRE	3,50	5,20	8,30	10,40	2,10
A28	24	PARIGNE-L'EVEQUE	A11	11	DURTAL	8,20	12,60	18,70	23,20	5,10
A28	24	PARIGNE-L'EVEQUE	A28	25	ECOMMOY	1,40	2,30	3,40	4,60	0,90
A28	24	PARIGNE-L'EVEQUE	A81	2	EVRON	8,80	12,60	20,40	24,80	5,00
