Gare d'entrée	Gare de sortie	Distance	Catégorie 1	Catégorie 2	Catégorie 3	Catégorie 4	Catégorie 5
MAGNANT	GROISSIAT	347,87	30,70	45,40	79,40	108,70	18,90
MAGNANT	GYE	185,68	15,60	24,00	38,20	52,60	9,30
MAGNANT	JARNY	244,44	20,90	32,50	49,50	63,60	12,70
MAGNANT	JOIGNY	140,02	11,10	16,50	27,00	37,10	6,40
MAGNANT	L ISLE-S/LE-DOUBS	274,42	23,30	36,50	58,40	81,30	14,00
MAGNANT	LA BOISSE	368,45	32,40	48,30	80,50	111,00	19,60
MAGNANT	LA BOISSE - MONTLUEL	346,92	30,10	44,10	73,20	100,80	18,30
MAGNANT	LA COTIERE	352,88	30,50	44,70	78,50	108,30	18,70
MAGNANT	LA CROIX-CHALON	333,27	29,40	43,20	75,90	103,60	17,70
MAGNANT	LA FOLIE-B/PARIS	305,35	40,20	59,30	99,20	129,20	21,60
MAGNANT	LAMOTTE-BEUVRON	277,45	37,10	55,80	90,60	120,00	20,00
MAGNANT	LANGRES NORD	77,17	6,20	9,50	14,50	20,10	3,90
MAGNANT	LANGRES SUD	83,82	6,80	10,60	16,90	22,80	4,40
MAGNANT	LE MIROIR	247,66	20,80	32,40	51,80	71,70	12,40
MAGNANT	LES EPRUNES	166,83	13,60	21,00	33,50	46,30	8,10
MAGNANT	MACON NORD	260,47	22,00	34,60	53,00	73,40	13,20
MAGNANT	MACON SUD	270,80	22,70	35,50	55,40	76,90	13,70
MAGNANT	MANZAT	513,16	59,10	90,70	145,00	192,20	33,00
MAGNANT	MAROLLES-SUR-SEINE	118,44	9,20	13,80	22,80	31,60	5,40
MAGNANT	MER	270,95	37,00	54,90	88,80	117,50	19,80
MAGNANT	MEUNG SUR LOIRE	254,45	34,90	52,20	83,60	111,60	18,50
MAGNANT	MONT CHOISY	102,64	9,20	14,30	23,60	31,10	5,50
MAGNANT	MONTIGNY-LE-ROI	97,27	7,70	11,60	19,10	27,00	4,80
MAGNANT	MONTLUCON	444,73	52,80	81,00	130,00	172,20	29,20
MAGNANT	MONTMARAULT	457,33	54,10	82,90	134,10	177,70	29,90
MAGNANT	MONTMARAULT EST	460,81	54,10	82,90	134,10	177,70	29,90
MAGNANT	MONTREUIL (REIMS)	222,64	22,00	31,90	49,70	64,70	12,30
MAGNANT	MONTREUIL AUX LIONS	248,94	24,00	35,00	54,60	72,30	13,70
MAGNANT	NEMOURS	163,60	12,80	20,30	32,40	44,60	7,60
MAGNANT	NITRY	202,32	16,00	24,80	38,80	53,70	9,30
MAGNANT	NUITS-ST-GEORGES	169,37	13,20	20,80	33,30	46,00	7,80
MAGNANT	OLIVET	245,15	33,70	50,60	82,10	108,00	18,00
MAGNANT	ORLEANS-CENTRE	238,75	33,00	49,70	80,30	105,60	17,40
MAGNANT	ORLEANS-NORD	232,75	32,20	48,30	78,30	103,90	17,00
MAGNANT	PEROUGES	336,07	28,20	41,70	71,00	98,50	17,30
MAGNANT	PONT D AIN	311,25	26,30	39,00	66,80	92,50	16,10
MAGNANT	POUILLY-EN-AUXOIS	224,17	18,60	28,90	44,50	61,40	11,10
MAGNANT	REIMS EST (TAISSY)	149,64	14,70	21,70	35,40	46,30	8,10
MAGNANT	REIMS NORD (ORMES)	156,24	15,80	23,40	37,10	49,80	8,50
MAGNANT	REIMS OUEST (THILLOIS)	162,84	16,30	24,10	37,70	50,70	9,10
MAGNANT	REIMS SUD	148,64	14,50	21,20	34,40	45,10	8,00
MAGNANT	REPLONGES	271,32	22,10	34,90	55,00	76,10	13,30
MAGNANT	RIOM	514,25	58,90	90,40	144,80	191,60	32,80
MAGNANT	ROBECOURT	119,23	9,50	14,70	23,40	32,40	5,90
MAGNANT	SAINT GENIS	302,44	24,80	36,10	61,40	84,70	15,00
MAGNANT	SAINT MAURICE	314,42	26,70	41,80	66,00	90,40	16,30
MAGNANT	SAINT THIBAULT	26,23	2,30	3,70	5,80	8,00	1,30
MAGNANT	SALBRIS	296,15	38,70	58,80	94,90	126,30	20,80
MAGNANT	SAVIGNY /CLAIRIS	123,55	10,30	15,60	24,10	34,40	6,00
MAGNANT	SEURRE	192,32	16,10	24,80	39,60	55,20	9,80
MAGNANT	SOIRANS	160,42	13,90	21,30	34,40	47,40	8,30
MAGNANT	SOMMESOUS	81,34	7,30	11,20	18,10	24,30	4,10
MAGNANT	ST AMAND-MONTROND	390,60	48,40	74,00	119,20	156,80	26,50
MAGNANT	ST ETIENNE AU TEMPLE	130,84	11,20	17,30	28,70	38,60	6,80
MAGNANT	ST GERMAIN LES VERGNE	666,16	75,70	116,30	181,90	245,00	43,00
MAGNANT	ST GIBRIEN	110,04	10,00	15,40	25,20	33,70	5,90
MAGNANT	ST HILAIRE	127,75	11,10	17,00	26,60	37,40	6,40
MAGNANT	ST JULIEN SANCY	556,16	63,40	97,60	155,30	206,00	35,70
MAGNANT	ST MARTIN-DU-FRESNE	327,98	28,90	42,60	73,60	101,60	17,50
MAGNANT	ST ROMAIN SUR CHER	365,15	45,30	69,20	110,60	147,30	24,50
MAGNANT	ST-DENIS-LES-SENS	98,09	7,80	12,10	19,90	27,80	4,70
MAGNANT	ST-GERMAIN-LAXIS	150,49	11,20	17,40	27,60	38,00	6,60
MAGNANT	STE MENEHOULD	163,84	13,30	20,80	34,00	45,50	8,30
MAGNANT	SYLANS	337,55	30,10	44,50	74,90	102,60	18,20
MAGNANT	THENNELIERES	30,15	2,70	3,90	6,00	8,30	1,50
MAGNANT	TIL CHATEL	113,87	9,40	13,70	23,20	31,90	5,80
MAGNANT	TORVILLIERS	42,31	3,40	4,90	7,30	10,80	1,90
MAGNANT	TOURNUS	234,97	19,50	30,40	46,90	65,10	11,70
MAGNANT	TOURS-C/MONNAIE	346,05	45,50	68,10	108,60	144,50	24,90
MAGNANT	TULLE EST	640,16	73,20	112,40	176,20	234,50	41,20
MAGNANT	TULLE NORD	648,16	73,90	113,40	177,00	239,20	41,50
MAGNANT	URY	175,43	13,30	20,60	33,50	46,40	7,80
MAGNANT	USSEL EST	580,16	66,00	101,80	161,30	214,80	36,90
MAGNANT	USSEL OUEST	597,16	68,00	104,40	165,50	221,20	38,20
MAGNANT	VAL DE SAONE	322,79	27,30	39,70	70,20	96,50	16,50
MAGNANT	VALLEE DE L'AUBE	57,04	5,30	8,10	12,70	17,40	3,00
MAGNANT	VATRY	85,64	7,90	11,70	18,20	25,70	4,30
MAGNANT	VEIGNE	427,15	51,00	78,40	126,50	165,10	28,00
MAGNANT	VERDUN	221,94	19,40	29,80	46,90	61,80	11,60
MAGNANT	VIERZON-EST	322,85	41,60	62,50	102,30	134,30	22,60
MAGNANT	VIERZON-NORD	317,15	40,80	61,80	101,60	133,80	22,00
MAGNANT	VILLE SOUS LAFERTE	27,67	2,40	3,60	5,20	7,10	1,30
MAGNANT	VILLEFRANCHE S/ CHER	332,65	42,60	64,90	103,90	137,70	22,90
MAGNANT	VILLEFRANCHE-LIMAS	336,77	29,00	44,40	69,20	94,70	17,30
MAGNANT	VILLEFRANCHE-NORD	301,02	25,50	39,10	61,90	85,50	15,40
MAGNANT	VILLEFRANCHE-VILLE	306,32	25,90	40,30	62,60	86,50	15,60
MAGNANT	VILLENEUVE-DONDAGRE	111,10	8,80	13,60	22,10	30,70	5,20
MAGNANT	VIRIAT	286,44	23,80	34,80	60,20	82,90	14,40
MAGNANT	VIRY	397,40	38,90	58,60	99,70	133,80	23,80
MAGNANT	VOIE SACREE	194,84	17,00	26,20	39,60	53,50	10,20
MAGNANT	VULAINES	69,35	5,40	8,10	13,20	18,60	3,40
MAGNANT	VULCANIA BROMONT	533,16	61,20	93,70	149,80	199,00	34,20
MANZAT	AMBERIEU	735,12	78,50	121,00	192,40	256,50	44,90
MANZAT	ARLAY	675,63	73,30	113,40	182,10	241,40	41,50
MANZAT	AUXERRE NORD	433,13	53,20	81,70	131,10	171,70	29,40
MANZAT	AUXERRE SUD	444,83	53,20	81,70	131,10	171,70	29,40
MANZAT	AVALLON	488,93	56,80	87,70	141,00	185,90	32,10
MANZAT	BALAN	759,15	79,40	122,80	194,90	259,50	45,50
MANZAT	BAUME-LES-DAMES	715,63	76,10	117,80	187,80	250,50	43,60
MANZAT	BEAUNE NORD	580,58	64,60	99,90	159,80	210,90	36,60
MANZAT	BEAUNE SUD	586,33	65,80	101,40	162,20	214,60	37,20
MANZAT	BEAUPONT	719,33	76,30	118,20	189,20	251,80	43,80
MANZAT	BEAUREPAIRE	691,03	74,40	115,10	184,00	245,40	42,20
MANZAT	BELLEVILLE S/SAONE	692,03	74,50	115,00	182,70	243,20	42,20
MANZAT	BERSAILLIN	671,04	73,10	112,20	180,70	239,90	41,40
MANZAT	BESANCON EST	696,55	73,50	114,50	182,90	243,90	42,00
MANZAT	BESANCON NORD	681,93	73,50	113,40	181,40	241,20	41,60
MANZAT	BESANCON OUEST	672,53	73,50	113,00	180,90	240,20	41,50
MANZAT	BEYNOST	773,31	81,70	126,50	200,50	267,70	47,10
MANZAT	BIERRE-LES-SEMUR	514,83	58,80	90,10	145,10	191,60	33,00
MANZAT	BOURG NORD	692,92	74,70	115,40	182,90	243,90	42,60
MANZAT	BOURG SUD	713,35	75,80	117,50	186,70	248,50	43,80
MANZAT	BULGNEVILLE	646,38	68,70	105,70	168,30	224,30	38,60
MANZAT	CHALON NORD	608,43	68,10	105,10	166,70	221,30	38,40
MANZAT	CHALON SUD	614,63	68,10	105,10	166,70	221,30	38,40
MANZAT	CHATENOIS	656,53	69,00	106,40	169,80	226,00	39,20
MANZAT	CHATILLON-LABORDE	469,75	56,10	86,40	138,20	182,00	31,50
MANZAT	CHAUMONT-SEMOUTIERS	564,00	62,10	95,60	153,40	203,20	34,80
MANZAT	CHOISEY	637,74	70,10	108,20	172,90	229,70	39,70
MANZAT	CLERMONT-BARRIERE	43,48	3,90	5,60	8,10	11,00	2,20
MANZAT	COLOMBEY-LES-BELLES	685,23	71,60	110,00	175,70	234,80	40,30
MANZAT	COMBRONDE	11,75	1,40	2,00	2,70	3,90	0,80
MANZAT	COURTENAY	390,82	49,00	75,30	121,20	158,20	27,10
MANZAT	DIJON SUD	616,23	68,30	105,50	167,90	222,80	38,50
MANZAT	DIJON-ARC S/TILLE	631,39	69,70	107,70	171,50	227,50	39,50
MANZAT	DIJON-CRIMOLOIS	663,73	68,90	106,10	170,30	225,10	39,20
MANZAT	DOLE	639,93	70,10	108,20	172,90	229,70	39,70
MANZAT	FEILLENS	668,01	72,20	112,10	178,50	237,70	41,30
MANZAT	FLEURY-EN-BIERE	457,25	54,60	84,30	134,70	176,60	30,40
MANZAT	FONTAINEBLEAU	431,82	52,30	80,40	129,30	168,60	29,00
MANZAT	FORET DE TRONCAIS	93,36	7,60	11,90	18,00	25,50	4,70
MANZAT	FORGES	452,48	53,90	82,50	132,30	174,00	29,70
MANZAT	GANNAT	33,20	3,30	5,00	7,10	10,10	1,70
MANZAT	GENDREY	656,51	71,10	110,00	176,10	234,50	40,60
MANZAT	GERZAT-VILLE	25,11	2,50	3,80	5,40	7,60	1,30
MANZAT	GROISSIAT	764,38	82,10	127,10	202,40	270,10	47,30
MANZAT	GYE	698,84	73,70	112,90	179,60	239,80	41,40
MANZAT	JOIGNY	407,33	50,50	77,50	124,50	162,80	27,90
MANZAT	L ISLE-S/LE-DOUBS	732,93	77,60	119,80	191,00	254,70	44,30
MANZAT	LA BOISSE	784,96	83,10	128,60	204,30	272,80	47,90
MANZAT	LA BOISSE - MONTLUEL	763,43	80,90	124,80	196,00	261,20	46,50
MANZAT	LA COTIERE	769,39	81,60	125,80	199,90	265,20	47,00
MANZAT	LA CROIX-CHALON	749,78	80,40	124,60	198,40	264,90	46,30
MANZAT	LANGRES NORD	590,33	64,10	98,10	156,10	207,80	36,00
MANZAT	LANGRES SUD	596,98	64,80	99,40	158,60	210,30	36,60
MANZAT	LE MIROIR	706,17	75,40	116,40	186,30	247,60	43,00
MANZAT	LES EPRUNES	493,35	57,10	88,40	141,70	187,30	32,30
MANZAT	MACON NORD	660,43	72,10	111,40	176,70	235,00	40,90
MANZAT	MACON SUD	670,76	73,00	112,80	178,90	238,00	41,40
MANZAT	MAGNANT	513,16	59,10	90,70	145,00	192,20	33,00
MANZAT	MAROLLES-SUR-SEINE	444,96	53,90	82,50	132,30	174,00	29,70
MANZAT	MONTIGNY-LE-ROI	610,43	65,70	100,50	160,80	214,00	37,00
MANZAT	MONTLUCON	89,25	7,30	11,70	17,70	25,50	4,50
MANZAT	MONTMARAULT	55,83	5,20	7,70	11,50	16,40	2,80
MANZAT	MONTMARAULT EST	60,17	5,20	7,70	11,50	16,40	2,80
MANZAT	NEMOURS	428,87	52,30	80,40	129,30	168,60	29,00
MANZAT	NITRY	469,63	55,10	84,80	135,90	179,40	30,70
MANZAT	NUITS-ST-GEORGES	598,73	66,60	102,90	164,60	218,00	37,70
MANZAT	PEROUGES	752,58	79,40	122,80	194,90	259,50	45,50
MANZAT	PONT D AIN	727,76	77,10	119,60	190,90	253,90	44,40
MANZAT	POUILLY-EN-AUXOIS	543,93	62,10	95,90	153,20	203,60	34,80
MANZAT	REPLONGES	671,28	72,20	112,10	178,50	237,70	41,30
MANZAT	RIOM	19,09	2,00	3,00	4,10	5,90	1,10
MANZAT	ROBECOURT	632,39	67,20	103,70	165,20	219,90	38,00
MANZAT	SAINT GENIS	760,95	76,30	118,10	186,10	247,50	43,50
MANZAT	SAINT MAURICE	772,93	81,80	126,40	202,40	270,80	47,10
MANZAT	SAINT THIBAULT	486,93	56,60	87,10	140,20	185,00	31,90
MANZAT	SEURRE	610,23	67,80	104,80	166,60	221,40	38,30
MANZAT	SOIRANS	637,98	69,30	107,50	171,20	226,20	39,60
MANZAT	ST AMAND-MONTROND	122,56	10,20	15,60	24,40	33,80	6,10
MANZAT	ST MARTIN-DU-FRESNE	744,49	80,20	124,50	196,90	263,30	46,30
MANZAT	ST-DENIS-LES-SENS	415,07	51,10	78,70	126,10	164,70	28,30
MANZAT	ST-GERMAIN-LAXIS	477,01	56,10	86,40	138,20	182,00	31,50
MANZAT	SYLANS	754,06	80,80	125,40	198,50	265,30	46,60
MANZAT	THENNELIERES	499,03	57,80	89,00	141,60	186,90	32,60
MANZAT	TIL CHATEL	627,03	67,10	102,60	165,00	219,60	37,80
MANZAT	TORVILLIERS	470,85	56,10	86,40	138,50	182,30	31,50
MANZAT	TOURNUS	634,93	69,50	107,40	171,00	226,50	39,50
MANZAT	URY	440,70	53,10	81,40	130,60	170,60	29,50
MANZAT	VAL DE SAONE	781,30	78,80	120,30	192,90	257,10	44,70
MANZAT	VILLE SOUS LAFERTE	540,83	60,50	93,20	149,80	197,90	33,90
MANZAT	VILLEFRANCHE-LIMAS	736,73	79,10	121,80	193,40	257,80	44,90
MANZAT	VILLEFRANCHE-NORD	700,98	75,40	115,80	185,80	247,00	43,10
MANZAT	VILLEFRANCHE-VILLE	706,28	75,90	117,30	186,50	248,00	43,40
MANZAT	VILLENEUVE-DONDAGRE	402,06	50,00	76,90	123,50	161,60	27,70
MANZAT	VIRIAT	702,95	74,80	115,50	183,50	244,80	43,20
MANZAT	VULAINES	443,81	54,10	82,50	132,30	173,90	29,80
MAROLLES-SUR-SEINE	ALLAINES	172,45	27,40	40,80	66,70	87,30	14,00
MAROLLES-SUR-SEINE	ALLAINVILLE	201,05	30,10	45,40	75,80	95,90	15,50
MAROLLES-SUR-SEINE	AMBERIEU	399,61	33,60	52,70	82,30	113,40	20,30
MAROLLES-SUR-SEINE	AMBOISE CH.RENAULT	249,65	36,10	54,00	87,00	114,30	19,30
MAROLLES-SUR-SEINE	ARLAY	335,56	27,10	42,80	69,60	95,00	16,20
MAROLLES-SUR-SEINE	ARTENAY	159,05	26,30	39,00	64,40	84,20	13,20
MAROLLES-SUR-SEINE	AUXERRE NORD	97,62	8,30	12,90	20,70	28,60	5,00
MAROLLES-SUR-SEINE	AUXERRE SUD	109,32	8,30	12,90	20,70	28,60	5,00
MAROLLES-SUR-SEINE	AUXY	102,95	13,40	20,10	33,30	42,60	7,00
MAROLLES-SUR-SEINE	AVALLON	153,42	12,60	19,80	30,30	42,20	7,30
MAROLLES-SUR-SEINE	BALAN	423,64	34,70	54,30	84,60	117,20	20,80
MAROLLES-SUR-SEINE	BAUME-LES-DAMES	375,56	30,90	48,40	77,40	106,50	18,30
MAROLLES-SUR-SEINE	BEAUMONT	341,40	30,10	45,50	71,10	93,90	17,60
MAROLLES-SUR-SEINE	BEAUNE NORD	245,07	20,20	31,40	49,00	67,00	11,90
MAROLLES-SUR-SEINE	BEAUNE SUD	250,82	20,40	33,00	52,00	71,50	12,50
MAROLLES-SUR-SEINE	BEAUPONT	379,26	30,60	47,60	77,00	106,30	18,10
MAROLLES-SUR-SEINE	BEAUREPAIRE	350,96	28,60	44,40	72,90	100,20	17,00
MAROLLES-SUR-SEINE	BELLEGARDE	435,30	40,00	62,50	99,10	134,80	24,00
MAROLLES-SUR-SEINE	BELLEVILLE S/SAONE	356,52	29,90	46,50	72,60	99,70	17,60
MAROLLES-SUR-SEINE	BERSAILLIN	330,76	26,80	42,00	67,20	93,60	16,20
MAROLLES-SUR-SEINE	BESANCON EST	356,48	28,90	44,90	72,60	99,50	17,20
MAROLLES-SUR-SEINE	BESANCON NORD	341,86	28,20	43,70	70,70	96,90	16,80
MAROLLES-SUR-SEINE	BESANCON OUEST	332,46	27,50	43,30	69,70	95,40	16,50
MAROLLES-SUR-SEINE	BEYNOST	437,80	37,00	58,00	90,30	124,20	22,10
MAROLLES-SUR-SEINE	BIERRE-LES-SEMUR	179,32	14,20	21,80	34,30	47,30	8,30
MAROLLES-SUR-SEINE	BLERE	326,35	43,10	65,50	106,00	136,80	23,10
MAROLLES-SUR-SEINE	BLOIS	219,95	33,20	49,80	81,50	105,90	17,30
MAROLLES-SUR-SEINE	BOURG NORD	357,41	30,00	47,00	72,80	100,50	17,70
MAROLLES-SUR-SEINE	BOURG SUD	377,84	31,20	49,20	76,40	105,60	19,00
MAROLLES-SUR-SEINE	BOURGES (LIM.CONC.)	280,95	39,70	60,40	98,40	127,30	21,20
MAROLLES-SUR-SEINE	BULGNEVILLE	251,66	19,50	30,50	49,20	67,40	11,40
MAROLLES-SUR-SEINE	CHALON NORD	272,92	23,20	36,50	56,50	77,90	13,70
MAROLLES-SUR-SEINE	CHALON SUD	279,12	23,20	36,50	56,50	77,90	13,70
MAROLLES-SUR-SEINE	CHALONS LA VEUVE	196,60	17,00	26,20	42,30	54,80	10,10
MAROLLES-SUR-SEINE	CHALONS MOURMELON	205,00	17,00	26,50	42,70	57,50	10,40
MAROLLES-SUR-SEINE	CHARMONT (LIM.CONC)	118,10	10,00	15,40	23,70	32,50	5,80
MAROLLES-SUR-SEINE	CHATEAU-THIERRY	276,30	25,40	38,00	59,30	80,30	14,80
MAROLLES-SUR-SEINE	CHATENOIS	261,81	19,90	31,20	50,70	69,80	11,90
MAROLLES-SUR-SEINE	CHATILLON-LABORDE	24,79	2,20	3,30	5,10	7,10	1,30
MAROLLES-SUR-SEINE	CHAUMONT-SEMOUTIERS	169,28	12,30	19,30	31,00	42,50	7,40
MAROLLES-SUR-SEINE	CHEMERY	285,75	39,20	59,40	95,30	125,20	20,60
MAROLLES-SUR-SEINE	CHOISEY	297,67	24,10	37,70	60,40	83,30	14,20
MAROLLES-SUR-SEINE	CLERMONT EN ARGONNE	255,80	20,90	32,30	50,10	66,60	12,80
MAROLLES-SUR-SEINE	CLERMONT-BARRIERE	470,43	57,20	86,70	140,90	186,50	31,30
MAROLLES-SUR-SEINE	COLOMBEY-LES-BELLES	290,51	22,30	34,80	56,20	77,80	13,10
MAROLLES-SUR-SEINE	COMBRONDE	433,21	52,60	79,60	129,40	170,30	28,60
MAROLLES-SUR-SEINE	COURTENAY	57,35	4,80	7,00	11,40	15,10	2,90
MAROLLES-SUR-SEINE	DIJON SUD	280,72	23,30	36,30	57,40	79,10	13,80
MAROLLES-SUR-SEINE	DIJON-ARC S/TILLE	255,15	19,60	30,60	49,30	68,30	11,60
MAROLLES-SUR-SEINE	DIJON-CRIMOLOIS	270,16	21,30	33,10	53,30	72,50	12,60
MAROLLES-SUR-SEINE	DOLE	299,86	23,10	37,70	60,40	83,20	14,20
MAROLLES-SUR-SEINE	DORMANS	250,70	23,00	34,60	54,10	72,40	13,50
MAROLLES-SUR-SEINE	EGLETONS	553,96	65,40	99,90	157,80	211,10	36,40
MAROLLES-SUR-SEINE	ELOISE	444,00	41,30	64,70	102,20	139,30	24,90
MAROLLES-SUR-SEINE	ESCRENNES	126,05	17,00	25,80	44,20	55,70	8,90
MAROLLES-SUR-SEINE	ESVRES	340,15	44,40	67,80	109,70	141,00	23,90
MAROLLES-SUR-SEINE	FEILLENS	332,50	27,30	43,10	68,60	94,80	16,00
MAROLLES-SUR-SEINE	FLEURY-EN-BIERE	123,78	9,90	15,40	24,80	34,00	5,90
MAROLLES-SUR-SEINE	FONTAINEBLEAU	98,35	7,70	12,10	19,50	26,90	4,70
MAROLLES-SUR-SEINE	FONTENAY /LOING	80,55	10,20	14,20	22,30	29,60	5,10
MAROLLES-SUR-SEINE	FORET DE TRONCAIS	351,60	45,40	69,40	112,40	146,60	24,80
MAROLLES-SUR-SEINE	FORGES	7,52	0,70	1,00	1,50	2,70	0,40
MAROLLES-SUR-SEINE	FRESNES EN WOEVRE	296,10	25,20	39,00	60,90	80,70	15,20
MAROLLES-SUR-SEINE	GANNAT	431,22	52,30	79,50	128,40	169,70	28,60
MAROLLES-SUR-SEINE	GENDREY	316,44	25,70	40,00	65,00	89,10	15,40
MAROLLES-SUR-SEINE	GERZAT-VILLE	452,07	53,90	82,30	132,40	173,60	29,70
MAROLLES-SUR-SEINE	GONDREVILLE A77/N	87,75	11,50	16,70	25,90	33,20	5,60
MAROLLES-SUR-SEINE	GONDREVILLE A77/S	134,50	15,60	22,80	35,80	46,60	8,10
MAROLLES-SUR-SEINE	GROISSIAT	428,87	37,50	58,50	92,10	127,20	22,30
MAROLLES-SUR-SEINE	GYE	304,12	24,30	37,70	60,60	82,50	14,20
MAROLLES-SUR-SEINE	JARNY	318,60	26,70	41,70	63,50	82,50	16,30
MAROLLES-SUR-SEINE	JOIGNY	71,82	5,90	8,50	14,10	19,20	3,40
MAROLLES-SUR-SEINE	L ISLE-S/LE-DOUBS	392,86	32,10	50,20	81,20	111,30	19,20
MAROLLES-SUR-SEINE	LA BOISSE	448,70	38,40	60,20	94,10	128,10	22,90
MAROLLES-SUR-SEINE	LA BOISSE - MONTLUEL	427,92	36,40	56,40	85,90	118,60	21,60
MAROLLES-SUR-SEINE	LA COTIERE	433,13	36,90	57,30	89,80	122,70	22,00
MAROLLES-SUR-SEINE	LA CROIX-CHALON	414,27	35,90	56,00	88,60	122,00	21,40
MAROLLES-SUR-SEINE	LA FOLIE-B/PARIS	237,15	35,00	51,10	86,50	111,00	18,30
MAROLLES-SUR-SEINE	LAMOTTE-BEUVRON	209,25	31,90	47,60	77,90	101,80	16,70
MAROLLES-SUR-SEINE	LANGRES NORD	195,61	14,90	22,70	37,00	50,70	8,80
MAROLLES-SUR-SEINE	LANGRES SUD	202,26	15,70	24,00	39,30	53,30	9,30
MAROLLES-SUR-SEINE	LE MIROIR	366,10	29,80	45,70	74,30	102,60	17,50
MAROLLES-SUR-SEINE	LES EPRUNES	48,39	4,10	6,20	10,00	14,30	2,30
MAROLLES-SUR-SEINE	MACON NORD	324,92	27,50	43,10	66,50	91,30	16,40
MAROLLES-SUR-SEINE	MACON SUD	335,25	28,20	44,30	69,00	95,00	16,90
MAROLLES-SUR-SEINE	MAGNANT	118,44	9,20	13,80	22,80	31,60	5,40
MAROLLES-SUR-SEINE	MANZAT	444,96	53,90	82,50	132,30	174,00	29,70
MAROLLES-SUR-SEINE	MER	202,75	31,80	46,70	76,10	99,30	16,50
MAROLLES-SUR-SEINE	MEUNG SUR LOIRE	186,25	29,70	44,00	70,90	93,40	15,20
MAROLLES-SUR-SEINE	MONT CHOISY	176,80	15,00	23,50	37,60	50,00	9,10
MAROLLES-SUR-SEINE	MONTIGNY-LE-ROI	215,71	16,70	25,30	41,60	57,40	9,80
MAROLLES-SUR-SEINE	MONTLUCON	376,53	47,60	72,80	117,30	154,00	25,90
MAROLLES-SUR-SEINE	MONTMARAULT	389,13	48,90	74,70	121,40	159,50	26,60
MAROLLES-SUR-SEINE	MONTMARAULT EST	392,61	48,90	74,70	121,40	159,50	26,60
MAROLLES-SUR-SEINE	MONTREUIL (REIMS)	296,80	27,80	41,10	63,70	83,60	15,90
MAROLLES-SUR-SEINE	MONTREUIL AUX LIONS	323,10	29,80	44,20	68,60	91,20	17,30
MAROLLES-SUR-SEINE	NEMOURS	95,40	7,70	12,10	19,50	26,90	4,70
MAROLLES-SUR-SEINE	NITRY	134,12	10,70	16,50	25,90	35,20	6,20
MAROLLES-SUR-SEINE	NUITS-ST-GEORGES	263,22	21,90	34,50	54,40	74,80	13,00
MAROLLES-SUR-SEINE	OLIVET	176,95	28,50	42,40	69,40	89,80	14,70
MAROLLES-SUR-SEINE	ORLEANS-CENTRE	170,55	27,80	41,50	67,60	87,40	14,10
MAROLLES-SUR-SEINE	ORLEANS-NORD	164,55	27,00	40,10	65,60	85,70	13,70
MAROLLES-SUR-SEINE	PEROUGES	417,07	34,70	54,30	84,60	117,20	20,80
MAROLLES-SUR-SEINE	PONT D AIN	392,25	32,60	51,10	80,80	111,10	19,60
MAROLLES-SUR-SEINE	POUILLY-EN-AUXOIS	208,42	17,20	26,00	42,60	58,30	10,10
MAROLLES-SUR-SEINE	REIMS EST (TAISSY)	223,80	20,50	30,90	49,40	65,20	11,70
MAROLLES-SUR-SEINE	REIMS NORD (ORMES)	230,40	21,60	32,60	51,10	68,70	12,10
MAROLLES-SUR-SEINE	REIMS OUEST (THILLOIS)	237,00	22,10	33,30	51,70	69,60	12,70
MAROLLES-SUR-SEINE	REIMS SUD	222,80	20,30	30,40	48,40	64,00	11,60
MAROLLES-SUR-SEINE	REPLONGES	335,77	27,30	43,10	68,60	94,80	16,00
MAROLLES-SUR-SEINE	RIOM	446,05	53,70	82,20	132,10	173,40	29,50
MAROLLES-SUR-SEINE	ROBECOURT	237,67	18,20	28,50	46,00	63,40	10,70
MAROLLES-SUR-SEINE	SAINT MAURICE	432,86	35,50	55,40	88,70	120,70	21,10
MAROLLES-SUR-SEINE	SAINT THIBAULT	92,21	6,80	10,60	17,20	23,70	4,30
MAROLLES-SUR-SEINE	SALBRIS	227,95	33,50	50,60	82,20	108,10	17,50
MAROLLES-SUR-SEINE	SAVIGNY /CLAIRIS	55,35	5,10	7,40	11,40	16,20	2,70
MAROLLES-SUR-SEINE	SEURRE	274,72	22,90	36,00	56,40	78,00	13,60
MAROLLES-SUR-SEINE	SOIRANS	278,86	22,60	34,80	56,70	78,10	13,40
MAROLLES-SUR-SEINE	SOMMESOUS	155,50	13,10	20,40	32,10	43,20	7,70
MAROLLES-SUR-SEINE	ST AMAND-MONTROND	322,40	43,20	65,80	106,50	138,60	23,20
MAROLLES-SUR-SEINE	ST ETIENNE AU TEMPLE	205,00	17,00	26,50	42,70	57,50	10,40
MAROLLES-SUR-SEINE	ST GERMAIN LES VERGNE	597,96	70,50	108,10	169,20	226,80	39,70
MAROLLES-SUR-SEINE	ST GIBRIEN	184,20	15,80	24,60	39,20	52,60	9,50
MAROLLES-SUR-SEINE	ST HILAIRE	59,55	5,90	8,80	13,90	19,20	3,10
MAROLLES-SUR-SEINE	ST JULIEN SANCY	487,96	58,20	89,40	142,60	187,80	32,40
MAROLLES-SUR-SEINE	ST MARTIN-DU-FRESNE	408,98	35,70	55,90	86,80	119,80	21,40
