Gare d'entrée	Gare de sortie	Distance	Catégorie 1	Catégorie 2	Catégorie 3	Catégorie 4	Catégorie 5
FONTAINEBLEAU	NEMOURS	2,95	0,30	0,40	0,80	1,10	0,20
FONTAINEBLEAU	NITRY	120,23	9,90	15,30	23,80	32,80	6,00
FONTAINEBLEAU	NUITS-ST-GEORGES	249,33	22,70	35,70	56,00	77,30	13,50
FONTAINEBLEAU	PEROUGES	403,18	36,40	57,00	89,00	122,40	22,10
FONTAINEBLEAU	PONT D AIN	378,36	34,00	53,50	84,80	116,50	20,70
FONTAINEBLEAU	POUILLY-EN-AUXOIS	194,53	16,80	25,90	41,70	57,00	10,10
FONTAINEBLEAU	REPLONGES	321,88	28,70	44,50	71,40	98,90	17,40
FONTAINEBLEAU	ROBECOURT	285,78	22,60	35,80	56,50	78,40	13,70
FONTAINEBLEAU	SAINT MAURICE	423,53	39,10	60,90	96,80	134,30	23,30
FONTAINEBLEAU	SAINT THIBAULT	140,32	11,00	17,90	29,60	40,80	7,20
FONTAINEBLEAU	SEURRE	260,83	23,50	37,40	58,60	79,90	14,10
FONTAINEBLEAU	SOIRANS	288,58	25,80	39,10	62,40	85,90	15,20
FONTAINEBLEAU	ST MARTIN-DU-FRESNE	395,09	36,20	58,70	91,20	125,70	22,60
FONTAINEBLEAU	ST-DENIS-LES-SENS	68,46	5,90	8,80	14,30	19,90	3,50
FONTAINEBLEAU	ST-GERMAIN-LAXIS	130,40	10,90	17,30	27,30	37,80	6,70
FONTAINEBLEAU	SYLANS	404,66	38,20	59,70	93,00	127,20	22,90
FONTAINEBLEAU	THENNELIERES	152,42	12,60	20,20	30,70	42,50	7,70
FONTAINEBLEAU	TIL CHATEL	280,42	22,50	34,80	56,20	78,10	13,60
FONTAINEBLEAU	TORVILLIERS	124,24	10,90	17,10	27,40	37,50	6,70
FONTAINEBLEAU	TOURNUS	285,53	26,00	39,40	62,70	85,90	15,50
FONTAINEBLEAU	VAL DE LOING-BARRIERE	77,35	7,60	11,90	19,30	26,50	4,60
FONTAINEBLEAU	VAL DE LOING-SOUPPES	15,39	1,50	2,60	4,30	5,50	0,80
FONTAINEBLEAU	VAL DE SAONE	431,90	35,90	54,80	86,90	120,10	21,10
FONTAINEBLEAU	VILLE SOUS LAFERTE	194,22	15,50	24,60	39,20	54,90	9,30
FONTAINEBLEAU	VILLEFRANCHE-LIMAS	387,33	36,20	55,40	86,90	118,30	21,70
FONTAINEBLEAU	VILLEFRANCHE-NORD	351,58	32,20	49,00	79,10	107,10	19,30
FONTAINEBLEAU	VILLEFRANCHE-VILLE	356,88	32,60	50,10	79,80	108,90	19,60
FONTAINEBLEAU	VILLENEUVE-DONDAGRE	55,45	4,60	7,10	11,20	15,30	2,70
FONTAINEBLEAU	VIRIAT	353,55	31,70	49,00	76,90	105,70	19,20
FONTAINEBLEAU	VULAINES	97,20	8,30	12,80	20,80	27,90	5,00
FORET DE TRONCAIS	CLERMONT-BARRIERE	118,48	11,00	17,10	26,50	35,90	6,50
FORET DE TRONCAIS	COMBRONDE	81,61	6,70	10,30	16,90	23,70	4,20
FORET DE TRONCAIS	GANNAT	79,62	6,50	10,20	16,80	21,90	4,00
FORET DE TRONCAIS	GERZAT-VILLE	100,47	8,20	13,10	20,30	28,00	5,10
FORET DE TRONCAIS	MONTLUCON	24,93	2,30	3,50	5,40	7,20	1,30
FORET DE TRONCAIS	MONTMARAULT	37,53	3,30	4,80	8,00	11,30	1,90
FORET DE TRONCAIS	RIOM	94,45	7,60	11,00	19,10	26,10	4,80
FORET DE TRONCAIS	ST AMAND-MONTROND	29,20	2,60	4,10	6,30	8,60	1,50
FORGES	AMBERIEU	407,13	36,10	57,00	89,00	122,90	22,00
FORGES	ARLAY	343,08	29,20	46,30	75,30	103,00	17,50
FORGES	AUXERRE NORD	105,14	9,00	13,90	22,40	31,00	5,40
FORGES	AUXERRE SUD	116,84	9,00	13,90	22,40	31,00	5,40
FORGES	AVALLON	160,94	13,50	21,50	32,80	45,80	7,90
FORGES	BALAN	431,16	37,30	58,70	91,50	127,00	22,50
FORGES	BAUME-LES-DAMES	383,08	33,20	52,40	83,60	115,50	19,80
FORGES	BEAUNE NORD	252,59	21,80	33,90	53,00	72,70	12,90
FORGES	BEAUNE SUD	258,34	22,00	35,70	56,20	77,50	13,50
FORGES	BEAUPONT	386,78	32,90	51,50	83,20	115,30	19,60
FORGES	BEAUREPAIRE	358,48	30,70	48,10	78,80	108,70	18,40
FORGES	BELLEVILLE S/SAONE	364,04	32,20	50,30	78,50	108,10	19,00
FORGES	BERSAILLIN	338,28	28,90	45,40	72,70	101,50	17,50
FORGES	BESANCON EST	364,00	31,00	48,60	78,50	107,90	18,60
FORGES	BESANCON NORD	349,38	30,30	47,20	76,40	105,10	18,20
FORGES	BESANCON OUEST	339,98	29,60	46,80	75,40	103,40	17,80
FORGES	BEYNOST	445,32	39,80	62,70	97,70	134,70	23,90
FORGES	BIERRE-LES-SEMUR	186,84	15,30	23,60	37,10	51,30	9,00
FORGES	BOURG NORD	364,93	32,30	50,90	78,70	109,00	19,20
FORGES	BOURG SUD	385,36	33,50	53,20	82,60	114,50	20,50
FORGES	BULGNEVILLE	259,18	20,90	33,00	53,20	73,10	12,30
FORGES	CHALON NORD	280,44	25,00	39,50	61,00	84,50	14,90
FORGES	CHALON SUD	286,64	25,00	39,50	61,00	84,50	14,90
FORGES	CHATENOIS	269,33	21,50	33,70	54,90	75,70	12,90
FORGES	CHATILLON-LABORDE	17,27	1,70	2,50	4,30	5,60	1,00
FORGES	CHAUMONT-SEMOUTIERS	176,80	13,30	20,80	33,50	46,10	8,00
FORGES	CHOISEY	305,19	25,90	40,70	65,30	90,30	15,40
FORGES	COLOMBEY-LES-BELLES	298,03	24,00	37,70	60,70	84,40	14,10
FORGES	COURTENAY	64,87	5,10	7,50	12,40	16,40	3,10
FORGES	DIJON SUD	288,24	25,10	39,10	61,90	85,60	14,90
FORGES	DIJON-ARC S/TILLE	262,67	21,00	33,10	53,30	74,00	12,60
FORGES	DIJON-CRIMOLOIS	277,68	22,90	35,80	57,60	78,60	13,60
FORGES	DOLE	307,38	24,90	40,70	65,30	90,20	15,40
FORGES	FEILLENS	340,02	29,40	46,60	74,10	102,80	17,20
FORGES	FLEURY-EN-BIERE	131,30	10,80	17,00	27,60	37,80	6,60
FORGES	FONTAINEBLEAU	105,87	8,30	13,10	21,00	29,20	5,00
FORGES	GENDREY	323,96	27,60	43,20	70,20	96,60	16,60
FORGES	GROISSIAT	436,39	40,30	63,20	99,60	138,00	24,10
FORGES	GYE	311,64	26,10	40,70	65,50	89,40	15,40
FORGES	JOIGNY	79,34	6,40	9,20	15,30	20,80	3,70
FORGES	L ISLE-S/LE-DOUBS	400,38	34,60	54,30	87,80	120,70	20,70
FORGES	LA BOISSE	456,22	41,40	65,10	101,80	138,90	24,80
FORGES	LA BOISSE - MONTLUEL	435,44	39,20	61,00	92,90	128,60	23,30
FORGES	LA COTIERE	440,65	39,70	62,00	97,00	133,00	23,80
FORGES	LA CROIX-CHALON	421,79	38,60	60,60	95,80	132,30	23,10
FORGES	LANGRES NORD	203,13	16,00	24,60	40,00	55,00	9,50
FORGES	LANGRES SUD	209,78	16,90	26,00	42,50	57,70	10,00
FORGES	LE MIROIR	373,62	32,10	49,40	80,30	111,30	18,90
FORGES	LES EPRUNES	40,87	4,40	6,70	10,80	15,40	2,50
FORGES	MACON NORD	332,44	29,60	46,60	71,90	99,00	17,70
FORGES	MACON SUD	342,77	30,30	48,00	74,60	103,00	18,30
FORGES	MAGNANT	125,96	9,90	15,00	24,60	34,20	5,90
FORGES	MAROLLES-SUR-SEINE	7,52	0,70	1,10	1,50	2,90	0,40
FORGES	MONTIGNY-LE-ROI	223,23	17,90	27,30	45,00	62,30	10,60
FORGES	NEMOURS	102,92	8,30	13,10	21,00	29,20	5,00
FORGES	NITRY	141,64	11,60	17,80	28,00	38,20	6,70
FORGES	NUITS-ST-GEORGES	270,74	23,50	37,30	58,80	81,20	14,00
FORGES	PEROUGES	424,59	37,30	58,70	91,50	127,00	22,50
FORGES	PONT D AIN	399,77	35,10	55,30	87,30	120,40	21,10
FORGES	POUILLY-EN-AUXOIS	215,94	18,50	28,20	46,10	63,20	10,90
FORGES	REPLONGES	343,29	29,40	46,60	74,10	102,80	17,20
FORGES	ROBECOURT	245,19	19,60	30,80	49,70	68,80	11,60
FORGES	SAINT MAURICE	440,38	38,20	59,90	95,90	130,90	22,80
FORGES	SAINT THIBAULT	99,73	7,30	11,50	18,60	25,70	4,60
FORGES	SEURRE	282,24	24,70	39,00	60,90	84,60	14,80
FORGES	SOIRANS	286,38	24,30	37,70	61,30	84,70	14,40
FORGES	ST MARTIN-DU-FRESNE	416,50	38,40	60,50	93,80	129,90	23,10
FORGES	ST-DENIS-LES-SENS	37,41	3,10	4,50	7,50	10,20	1,50
FORGES	ST-GERMAIN-LAXIS	24,53	2,40	3,60	5,40	7,60	1,50
FORGES	SYLANS	426,07	39,20	61,60	95,90	131,90	23,40
FORGES	THENNELIERES	111,83	8,60	13,10	20,70	29,10	5,00
FORGES	TIL CHATEL	239,83	19,50	29,60	49,30	68,00	11,40
FORGES	TORVILLIERS	83,65	7,00	11,20	17,60	25,20	4,30
FORGES	TOURNUS	306,94	27,00	42,40	65,70	91,10	15,90
FORGES	URY	114,75	8,70	14,00	22,10	31,20	5,40
FORGES	VAL DE SAONE	448,75	39,00	57,40	100,10	138,10	23,40
FORGES	VILLE SOUS LAFERTE	153,63	12,10	19,00	29,80	40,90	7,10
FORGES	VILLEFRANCHE-LIMAS	408,74	37,00	57,00	89,60	122,30	22,10
FORGES	VILLEFRANCHE-NORD	372,99	33,10	51,40	81,60	113,10	19,80
FORGES	VILLEFRANCHE-VILLE	378,29	33,50	53,00	82,30	113,50	20,20
FORGES	VILLENEUVE-DONDAGRE	50,42	4,00	6,20	10,30	13,90	1,90
FORGES	VIRIAT	374,96	32,60	51,10	79,60	110,10	19,70
FORGES	VULAINES	56,61	4,60	6,80	10,60	14,30	2,70
GANNAT	CLERMONT-BARRIERE	58,48	5,00	7,60	12,00	15,50	3,00
GANNAT	COMBRONDE	21,45	2,00	3,20	4,60	6,70	1,20
GANNAT	FORET DE TRONCAIS	79,62	6,50	10,20	16,80	21,90	4,00
GANNAT	GERZAT-VILLE	40,31	3,90	5,80	8,70	11,50	2,00
GANNAT	MONTLUCON	75,51	6,30	9,90	15,80	21,30	3,90
GANNAT	MONTMARAULT	42,09	3,90	6,00	9,00	11,30	2,20
GANNAT	RIOM	34,29	3,40	5,00	7,30	10,70	1,80
GANNAT	ST AMAND-MONTROND	108,82	9,40	14,20	22,60	30,60	5,70
GENAY	Système Ouvert	16,65	1,70	2,50	4,20	5,60	1,00
GENDREY	AMBERIEU	172,57	16,10	24,80	38,50	54,30	9,30
GENDREY	ARLAY	71,08	5,80	8,40	13,00	19,60	3,30
GENDREY	AUXERRE NORD	223,38	20,20	31,80	49,40	68,90	12,20
GENDREY	AUXERRE SUD	211,68	20,20	31,80	49,40	68,90	12,20
GENDREY	AVALLON	167,58	14,50	22,80	36,90	50,70	8,90
GENDREY	BALAN	196,60	17,30	26,50	42,00	58,00	10,30
GENDREY	BAUME-LES-DAMES	59,12	5,00	7,60	12,00	16,70	3,10
GENDREY	BEAUNE NORD	75,93	6,60	10,40	16,80	23,40	4,20
GENDREY	BEAUNE SUD	74,78	6,50	10,40	16,60	23,60	4,20
GENDREY	BEAUPONT	114,78	8,80	13,70	21,40	30,00	5,50
GENDREY	BEAUREPAIRE	86,48	6,40	10,30	15,40	22,50	4,10
GENDREY	BELLEVILLE S/SAONE	180,48	15,50	24,60	38,70	54,30	9,50
GENDREY	BERSAILLIN	66,28	4,80	6,80	10,80	14,80	3,00
GENDREY	BESANCON EST	40,04	3,30	4,90	7,50	10,70	1,90
GENDREY	BESANCON NORD	25,42	2,30	3,50	5,70	7,40	1,20
GENDREY	BESANCON OUEST	16,02	1,50	2,30	3,50	4,70	0,80
GENDREY	BEYNOST	210,76	20,10	30,70	48,20	66,50	11,60
GENDREY	BIERRE-LES-SEMUR	141,68	12,00	18,70	30,50	42,50	7,40
GENDREY	BOURG NORD	144,79	13,00	20,30	31,90	44,30	7,50
GENDREY	BOURG SUD	150,80	13,40	20,70	33,10	46,20	7,70
GENDREY	BULGNEVILLE	189,88	17,00	26,20	41,70	57,00	10,00
GENDREY	CHALON NORD	96,88	8,60	14,00	21,90	30,60	5,50
GENDREY	CHALON SUD	103,08	8,60	14,00	21,90	30,60	5,50
GENDREY	CHATENOIS	200,03	17,10	26,50	42,90	59,60	10,50
GENDREY	CHATILLON-LABORDE	341,23	29,10	45,90	74,50	103,00	17,80
GENDREY	CHAUMONT-SEMOUTIERS	147,16	14,10	21,80	35,30	48,60	8,50
GENDREY	CHOISEY	33,19	2,30	3,10	4,60	6,20	1,60
GENDREY	COLOMBEY-LES-BELLES	228,73	20,30	31,70	50,50	69,80	12,10
GENDREY	COURTENAY	266,11	24,80	38,50	60,20	82,90	15,00
GENDREY	DIJON-ARC S/TILLE	61,29	6,10	9,30	15,60	21,80	3,80
GENDREY	DIJON-CRIMOLOIS	59,18	5,20	8,00	12,20	17,20	3,30
GENDREY	DOLE	16,58	1,60	2,50	3,80	6,10	1,00
GENDREY	FEILLENS	156,46	13,40	20,60	34,30	48,20	8,40
GENDREY	FLEURY-EN-BIERE	332,54	32,80	51,00	80,10	110,80	19,40
GENDREY	FONTAINEBLEAU	307,11	27,60	43,20	68,70	94,80	16,70
GENDREY	FORGES	323,96	27,60	43,20	70,20	96,60	16,60
GENDREY	GROISSIAT	201,83	20,00	31,10	48,70	67,60	11,60
GENDREY	GYE	242,34	21,00	33,20	52,80	72,00	12,60
GENDREY	JOIGNY	249,18	21,60	33,60	55,10	76,00	13,10
GENDREY	L ISLE-S/LE-DOUBS	76,42	6,30	10,30	15,50	21,60	3,90
GENDREY	LA BOISSE	222,41	21,80	33,20	52,40	71,80	12,50
GENDREY	LA BOISSE - MONTLUEL	200,88	19,10	29,20	46,50	64,30	11,20
GENDREY	LA COTIERE	206,84	19,60	29,90	47,50	65,90	11,40
GENDREY	LA CROIX-CHALON	187,23	18,20	28,30	45,00	62,30	10,70
GENDREY	LANGRES NORD	133,83	12,10	19,30	31,10	42,80	7,30
GENDREY	LANGRES SUD	114,18	10,50	16,60	26,80	37,40	6,50
GENDREY	LE MIROIR	101,62	7,60	11,90	18,40	26,20	4,70
GENDREY	LES EPRUNES	364,83	32,40	49,80	80,20	112,20	19,60
GENDREY	MACON CENTRE	171,80	13,40	20,00	33,70	48,30	8,40
GENDREY	MACON NORD	148,88	13,20	20,90	32,50	45,40	8,00
GENDREY	MACON SUD	159,21	14,10	22,50	35,10	49,30	8,50
GENDREY	MAGNANT	198,00	18,20	28,50	45,90	63,00	11,10
GENDREY	MAROLLES-SUR-SEINE	316,44	27,60	43,20	70,20	96,60	16,60
GENDREY	MONTIGNY-LE-ROI	153,93	13,20	20,70	34,30	46,90	8,00
GENDREY	NEMOURS	304,16	27,60	43,20	68,70	94,80	16,70
GENDREY	NITRY	186,88	16,50	25,50	40,90	56,70	10,00
GENDREY	NUITS-ST-GEORGES	76,83	6,70	10,40	16,80	22,90	4,10
GENDREY	PEROUGES	190,03	17,30	26,50	42,00	58,00	10,30
GENDREY	PONT D AIN	165,21	15,10	23,40	36,60	50,10	8,60
GENDREY	POUILLY-EN-AUXOIS	112,58	9,40	14,80	23,30	32,70	6,00
GENDREY	REPLONGES	159,73	13,40	20,60	34,30	48,20	8,40
GENDREY	ROBECOURT	175,89	14,80	23,20	37,90	52,60	8,90
GENDREY	SAINT GENIS	156,40	13,50	20,80	33,30	46,40	7,80
GENDREY	SAINT MAURICE	116,42	10,40	15,90	26,80	37,30	6,20
GENDREY	SAINT THIBAULT	224,23	21,80	33,70	53,90	74,40	12,90
GENDREY	SEURRE	46,28	3,80	5,70	8,70	12,00	2,10
GENDREY	SOIRANS	37,58	3,30	4,70	7,00	10,20	1,80
GENDREY	ST MARTIN-DU-FRESNE	181,94	17,90	27,50	43,70	60,80	10,50
GENDREY	ST-DENIS-LES-SENS	291,11	25,80	39,90	63,90	88,10	15,30
GENDREY	ST-GERMAIN-LAXIS	348,49	29,10	45,90	74,50	103,00	17,80
GENDREY	SYLANS	191,51	19,10	29,60	46,90	64,90	11,10
GENDREY	THENNELIERES	228,15	21,50	33,50	54,20	75,10	12,90
GENDREY	TIL CHATEL	84,13	7,90	12,50	20,20	27,80	4,80
GENDREY	TORVILLIERS	240,31	21,80	33,80	54,20	74,50	13,10
GENDREY	TOURNUS	123,38	10,50	16,40	25,90	36,40	6,60
GENDREY	URY	315,99	27,60	43,20	68,70	95,00	16,70
GENDREY	VAL DE SAONE	176,75	16,40	24,30	38,40	54,00	9,30
GENDREY	VILLE SOUS LAFERTE	170,33	15,70	24,60	39,50	55,10	9,60
GENDREY	VILLEFRANCHE-LIMAS	225,18	20,50	32,30	49,90	70,10	12,20
GENDREY	VILLEFRANCHE-NORD	189,43	17,00	25,70	42,20	58,50	10,40
GENDREY	VILLEFRANCHE-VILLE	194,73	17,40	27,20	42,80	59,30	10,60
GENDREY	VILLENEUVE-DONDAGRE	278,10	24,00	38,10	61,20	85,60	14,80
GENDREY	VIRIAT	140,40	12,40	19,30	30,30	42,20	7,20
GENDREY	VULAINES	267,35	23,10	36,50	58,80	81,20	13,90
GERZAT-VILLE	COMBRONDE	18,86	1,90	2,80	4,10	5,60	1,10
GERZAT-VILLE	FORET DE TRONCAIS	100,47	8,20	13,10	20,30	28,00	5,10
GERZAT-VILLE	GANNAT	40,31	3,90	5,80	8,70	11,50	2,00
GERZAT-VILLE	MONTLUCON	96,36	8,00	12,90	20,00	26,80	5,00
GERZAT-VILLE	MONTMARAULT	62,94	5,60	8,50	13,80	19,30	3,50
GERZAT-VILLE	RIOM	6,02	0,70	0,80	1,60	2,30	0,40
GERZAT-VILLE	ST AMAND-MONTROND	129,67	10,70	16,40	25,80	35,40	6,50
GERZAT-VILLE	Système Ouvert	18,48	1,30	1,50	3,10	3,20	1,10
GROISSIAT	AMBERIEU	50,98	6,30	10,30	16,20	22,50	3,90
GROISSIAT	ARLAY	130,75	13,90	22,40	35,90	48,40	8,40
GROISSIAT	AUXERRE NORD	331,25	32,00	50,10	77,90	106,90	19,20
GROISSIAT	AUXERRE SUD	319,55	32,00	50,10	77,90	106,90	19,20
GROISSIAT	AVALLON	275,45	26,70	42,00	65,40	90,40	15,80
GROISSIAT	BALAN	75,01	7,60	12,10	19,60	26,70	4,70
GROISSIAT	BAUME-LES-DAMES	260,95	24,90	39,10	62,60	86,40	15,20
GROISSIAT	BEAUNE NORD	183,80	18,30	28,70	45,00	62,00	11,00
GROISSIAT	BEAUNE SUD	178,05	17,80	27,90	43,90	60,60	10,50
GROISSIAT	BEAUPONT	87,05	9,50	15,60	24,60	34,30	6,10
GROISSIAT	BEAUREPAIRE	115,35	12,40	19,70	31,50	44,20	7,50
GROISSIAT	BERSAILLIN	144,75	14,80	23,80	37,50	52,50	9,00
GROISSIAT	BESANCON EST	241,87	23,00	36,20	57,60	79,20	13,70
GROISSIAT	BESANCON NORD	227,25	22,80	35,90	56,70	78,90	13,60
GROISSIAT	BESANCON OUEST	217,85	22,40	35,30	55,80	77,00	13,40
GROISSIAT	BEYNOST	89,17	10,40	16,40	26,10	35,90	6,30
GROISSIAT	BIERRE-LES-SEMUR	249,55	22,60	37,40	58,80	81,60	14,20
GROISSIAT	BOURG NORD	71,46	7,50	12,20	19,90	27,30	4,80
GROISSIAT	BOURG SUD	51,03	6,50	10,30	16,20	22,70	3,90
GROISSIAT	BULGNEVILLE	339,75	31,90	46,90	81,40	112,20	19,00
GROISSIAT	CHALON NORD	155,95	15,70	24,60	38,20	52,40	9,00
GROISSIAT	CHALON SUD	149,75	15,70	24,60	38,20	52,40	9,00
GROISSIAT	CHATENOIS	349,90	32,10	47,60	83,00	115,20	19,30
GROISSIAT	CHATILLON-LABORDE	453,66	42,70	67,70	105,70	146,50	25,70
GROISSIAT	CHAUMONT-SEMOUTIERS	297,03	29,00	42,70	75,60	102,90	17,70
GROISSIAT	CHOISEY	168,64	17,90	28,20	44,40	61,50	10,90
GROISSIAT	COLOMBEY-LES-BELLES	378,60	35,10	52,50	90,60	125,50	21,10
GROISSIAT	COURTENAY	373,98	36,60	57,10	88,70	121,30	22,10
GROISSIAT	DIJON SUD	212,55	20,90	33,00	51,30	70,80	12,30
GROISSIAT	DIJON-ARC S/TILLE	211,16	20,80	30,40	55,70	75,40	12,60
GROISSIAT	DIJON-CRIMOLOIS	209,05	20,60	32,50	49,00	72,80	12,50
GROISSIAT	DOLE	185,25	17,90	28,20	44,40	61,50	10,90
GROISSIAT	FEILLENS	96,37	9,50	15,20	24,50	33,90	6,00
GROISSIAT	FLEURY-EN-BIERE	440,41	44,40	69,20	109,40	148,30	26,80
GROISSIAT	FONTAINEBLEAU	414,98	39,30	61,70	96,80	133,30	23,50
GROISSIAT	FORGES	436,39	40,30	63,20	99,60	138,00	24,10
GROISSIAT	GENDREY	201,83	20,00	31,10	48,70	67,60	11,60
GROISSIAT	GYE	392,21	36,00	54,20	92,70	128,80	22,00
GROISSIAT	JOIGNY	357,05	33,20	52,30	83,20	113,40	19,90
GROISSIAT	L ISLE-S/LE-DOUBS	278,25	27,10	42,60	67,00	92,70	16,00
GROISSIAT	LA BOISSE	100,82	12,20	19,00	29,90	41,20	7,20
GROISSIAT	LA BOISSE - MONTLUEL	79,29	8,90	13,10	21,70	30,30	5,50
GROISSIAT	LA COTIERE	85,25	9,80	15,50	24,00	33,60	6,10
GROISSIAT	LA CROIX-CHALON	14,60	1,80	2,80	3,70	4,90	0,80
GROISSIAT	LANGRES NORD	283,70	27,10	40,00	70,20	96,60	16,30
GROISSIAT	LANGRES SUD	264,05	25,50	37,40	65,70	91,20	15,40
GROISSIAT	LE MIROIR	100,21	10,60	17,10	26,80	37,60	6,50
GROISSIAT	LES EPRUNES	477,26	43,80	69,60	109,30	153,20	26,80
GROISSIAT	MACON CENTRE	99,10	9,50	15,20	24,50	33,90	6,00
GROISSIAT	MACON NORD	103,95	10,70	17,90	27,40	37,40	6,60
GROISSIAT	MAGNANT	347,87	33,00	49,10	85,80	117,90	20,40
GROISSIAT	MAROLLES-SUR-SEINE	428,87	40,30	63,20	99,60	138,00	24,10
GROISSIAT	MONTIGNY-LE-ROI	303,80	28,20	42,10	74,40	102,80	17,20
GROISSIAT	NEMOURS	412,03	39,30	61,70	96,80	133,30	23,50
GROISSIAT	NITRY	294,75	28,10	43,90	69,10	94,90	16,80
GROISSIAT	NUITS-ST-GEORGES	195,05	19,20	30,40	47,50	65,60	11,40
GROISSIAT	PEROUGES	68,44	7,60	12,10	19,60	26,70	4,70
GROISSIAT	PONT D AIN	43,62	5,80	8,70	13,80	19,40	3,30
GROISSIAT	POUILLY-EN-AUXOIS	220,45	21,10	33,10	51,80	71,40	12,60
GROISSIAT	REPLONGES	93,10	9,50	15,20	24,50	33,90	6,00
GROISSIAT	ROBECOURT	325,76	29,70	44,00	78,30	108,10	18,20
GROISSIAT	SAINT GENIS	83,07	8,30	12,70	20,50	28,70	4,90
GROISSIAT	SAINT MAURICE	318,25	31,80	49,40	79,20	109,60	18,90
GROISSIAT	SAINT THIBAULT	374,10	36,60	54,70	93,60	128,80	22,20
GROISSIAT	SEURRE	196,15	19,20	29,90	48,10	66,80	11,30
GROISSIAT	SOIRANS	187,45	19,20	30,50	48,20	66,70	11,80
GROISSIAT	ST MARTIN-DU-FRESNE	21,25	2,60	4,20	6,00	8,00	1,30
GROISSIAT	ST-DENIS-LES-SENS	398,98	38,00	59,70	93,30	130,50	22,40
GROISSIAT	ST-GERMAIN-LAXIS	460,92	42,70	67,70	105,70	146,50	25,70
GROISSIAT	SYLANS	30,82	3,60	5,20	8,60	11,90	1,80
GROISSIAT	THENNELIERES	378,02	36,20	54,30	94,00	129,60	22,10
GROISSIAT	TIL CHATEL	234,00	22,80	33,50	58,90	82,20	13,60
GROISSIAT	TORVILLIERS	390,18	36,70	54,80	94,00	129,00	22,20
GROISSIAT	TOURNUS	129,45	13,40	21,40	32,80	45,10	7,70
GROISSIAT	URY	423,86	39,30	61,70	96,80	133,50	23,50
GROISSIAT	VAL DE SAONE	103,42	11,00	17,40	27,40	38,10	6,60
GROISSIAT	VILLE SOUS LAFERTE	320,20	30,50	45,50	79,60	108,60	18,70
GROISSIAT	VILLENEUVE-DONDAGRE	385,97	36,00	56,60	89,80	123,50	21,90
GROISSIAT	VIRIAT	61,43	7,40	11,90	18,70	25,60	4,50
GROISSIAT	VULAINES	417,22	38,20	57,10	98,70	135,40	22,90
GYE	AMBERIEU	362,95	32,70	48,00	82,60	113,80	19,50
GYE	ARLAY	261,46	22,70	36,50	57,70	79,20	13,40
GYE	AUXERRE NORD	351,50	29,70	46,60	73,60	101,30	18,10
GYE	AUXERRE SUD	363,20	29,70	46,60	73,60	101,30	18,10
GYE	AVALLON	323,51	29,90	47,60	75,30	104,60	18,30
GYE	BALAN	386,98	33,40	49,30	86,00	116,60	20,40
GYE	BAUME-LES-DAMES	301,46	27,00	42,50	66,50	91,20	15,90
GYE	BEAUNE NORD	231,86	21,90	34,20	55,10	75,10	13,20
GYE	BEAUNE SUD	230,71	21,90	33,50	55,10	75,90	13,20
GYE	BEAUPONT	305,16	26,60	41,70	66,10	92,00	15,60
GYE	BEAUREPAIRE	276,86	24,30	37,70	61,20	84,30	14,20
GYE	BELLEVILLE S/SAONE	336,41	31,40	48,60	77,10	104,50	18,70
GYE	BERSAILLIN	256,66	22,50	35,40	55,70	76,50	13,40
GYE	BESANCON EST	282,38	24,40	38,50	60,80	84,40	14,50
GYE	BESANCON NORD	267,76	23,80	37,40	59,10	81,60	14,00
GYE	BESANCON OUEST	258,36	23,10	37,10	57,90	80,00	13,70
GYE	BEYNOST	401,14	36,10	53,60	92,00	127,70	22,00
GYE	BIERRE-LES-SEMUR	297,61	27,30	43,20	68,50	95,60	16,60
GYE	BOURG NORD	335,17	29,20	43,70	76,00	104,20	17,70
GYE	BOURG SUD	341,18	29,80	43,80	77,20	104,50	18,10
GYE	BULGNEVILLE	52,46	4,80	7,20	12,10	17,20	2,80
GYE	CHALON NORD	252,81	24,20	37,90	59,90	82,80	14,40
GYE	CHALON SUD	259,01	24,20	37,90	59,90	83,80	14,40
GYE	CHATENOIS	42,31	3,90	6,00	8,90	12,60	2,20
GYE	CHATILLON-LABORDE	328,91	27,60	43,50	69,90	96,30	16,60
GYE	CHAUMONT-SEMOUTIERS	134,84	12,50	19,30	30,90	42,70	7,40
GYE	CHOISEY	223,57	19,70	30,70	47,70	66,60	11,40
GYE	COLOMBEY-LES-BELLES	13,61	1,30	2,10	3,30	4,70	0,80
GYE	COURTENAY	311,23	25,50	39,40	63,50	85,80	15,60
GYE	DIJON-ARC S/TILLE	181,05	16,20	25,00	38,80	54,20	9,60
GYE	DIJON-CRIMOLOIS	196,06	16,90	25,20	40,20	55,50	10,00
GYE	DOLE	225,76	18,60	30,70	47,70	65,60	11,40
GYE	FEILLENS	312,39	28,70	45,40	72,40	100,50	17,50
GYE	FLEURY-EN-BIERE	377,66	32,40	50,40	80,00	109,90	19,30
GYE	FONTAINEBLEAU	352,23	29,10	44,80	72,10	99,40	17,70
GYE	FORGES	311,64	26,10	40,70	65,50	89,40	15,40
GYE	GENDREY	242,34	21,00	33,20	52,80	72,00	12,60
GYE	GROISSIAT	392,21	36,00	54,20	92,70	128,80	22,00
GYE	JOIGNY	325,70	27,20	42,20	66,40	92,80	16,10
GYE	L ISLE-S/LE-DOUBS	318,76	28,20	44,30	70,40	97,00	16,70
