Autoroute entrée	Péage entrée	Ville entrée	Autoroute sortie	Péage sortie	Ville sortie	Classe 1	Classe 2	Classe 3	Classe 4	Classe 5
A10	16	MER	A10	-	PARIS (LA FOLIE BESSIN)	15,80	23,10	38,30	49,40	9,60
A10	16	MER	A42	7	PEROUGES	55,90	83,70	133,90	179,10	31,20
A10	16	MER	A42	9	PONT D'AIN	53,60	80,60	130,00	173,60	30,10
A10	16	MER	A6	-	POUILLY-EN-AUXOIS	39,00	57,50	93,10	124,30	20,80
A10	16	MER	A4	-	REIMS - TAISSY	47,00	68,90	112,90	148,10	25,30
A10	16	MER	A4	22	REIMS - TINQUEUX	48,60	71,30	115,20	152,40	26,20
A10	16	MER	A40	3	REPLONGES	48,80	73,30	117,90	157,70	27,10
A10	16	MER	A71	13	RIOM	29,20	46,30	71,40	96,20	17,50
A10	16	MER	A31	8.1	ROBECOURT	43,90	65,10	104,90	140,30	23,90
A10	16	MER	A85	14	ROMORANTIN	13,90	21,80	30,30	44,20	8,30
A10	16	MER	A85	12	SAINT AIGNAN SUR CHER	16,80	26,40	38,20	54,20	10,10
A10	16	MER	A71	8	SAINT AMAND	18,90	30,30	46,30	62,20	11,40
A10	16	MER	A19	1	SAINT DENIS-LES-SENS	28,10	40,60	66,60	86,30	14,40
A10	16	MER	A4	28	SAINT ETIENNE AU TEMPLE	43,60	64,60	106,30	140,50	24,00
A10	16	MER	A40	4	SAINT GENIS	52,90	79,20	125,40	167,40	29,30
A10	16	MER	A5	15	SAINT GERMAIN-LAXIS	33,10	48,20	78,40	103,20	17,50
A10	16	MER	A26	17	SAINT GIBRIEN	42,40	62,70	102,80	135,70	23,10
A10	16	MER	A19	4	SAINT HILAIRE LES ANDRESIS	22,50	32,60	54,50	68,40	11,70
A10	16	MER	A40	8	SAINT MARTIN-DU-FRESNE	56,70	85,40	135,90	182,80	32,00
A10	16	MER	A36	-	SAINT MAURICE	58,20	87,30	141,30	190,10	32,80
A10	16	MER	A5	21	SAINT THIBAULT	33,60	48,90	80,40	106,10	17,90
A10	16	MER	A4	29	SAINTE MENEHOULD	45,60	68,00	111,50	147,30	25,50
A10	16	MER	A71	4	SALBRIS	9,90	14,80	24,10	32,70	5,90
A10	16	MER	A19	3	SAVIGNY SUR CLAIRIS	23,30	33,90	56,30	70,70	12,10
A10	16	MER	A85	13	SELLES SUR CHER	15,90	24,80	34,10	50,60	9,60
A10	16	MER	A36	1	SEURRE	44,50	66,10	106,20	141,80	24,20
A10	16	MER	A39	5	SOIRANS	46,00	68,80	110,70	146,50	25,40
A10	16	MER	A26	20	SOMMESOUS	39,70	58,60	95,90	126,50	21,40
A10	16	MER	A89	-	ST GERMAIN LES VERGNES	45,60	71,80	108,50	149,70	27,60
A10	16	MER	A89	25	ST JULIEN / SANCY	33,60	53,40	81,50	110,20	20,40
A10	16	MER	A40	9	SYLANS	57,30	86,30	137,50	184,70	32,30
A10	16	MER	A26	23	THENNELIERES	34,70	50,70	81,80	108,00	18,60
A10	16	MER	A31	5	TIL CHATEL	43,80	64,00	104,70	140,00	23,70
A10	16	MER	A5	20	TORVILLIERS	33,10	48,20	78,70	103,50	17,50
A10	16	MER	A6	27	TOURNUS	46,20	68,70	110,50	146,80	25,30
A10	16	MER	A10	-	TOURS CENTRE (MONNAIE)	8,00	13,30	21,40	26,20	4,90
A10	16	MER	A89	21	TULLE EST	43,10	67,80	102,10	138,20	25,80
A10	16	MER	A89	20	TULLE NORD	43,70	68,80	102,90	142,70	26,10
A10	16	MER	A6	14	URY	30,10	43,30	71,00	92,00	15,50
A10	16	MER	A89	24	USSEL EST	36,20	57,70	87,50	118,90	21,70
A10	16	MER	A89	23	USSEL OUEST	38,20	60,30	91,60	125,20	22,90
A10	16	MER	A406	-	VAL DE SAONE	55,30	81,30	132,00	176,70	30,40
A10	16	MER	A26	21	VALLEE DE L'AUBE	37,80	55,50	90,60	119,70	20,30
A10	16	MER	A26	19	VATRY	40,30	59,10	96,00	127,90	21,50
A10	16	MER	A85	-	VEIGNE	22,30	36,00	55,40	71,40	13,50
A10	16	MER	A4	31	VERDUN	51,60	76,80	124,20	163,20	28,70
A10	16	MER	A71	6	VIERZON EST	12,50	18,60	31,60	40,60	7,70
A10	16	MER	A71	5	VIERZON NORD	12,40	18,40	30,10	39,40	7,30
A10	16	MER	A5	23	VILLE SOUS LA FERTE	37,40	54,80	89,80	118,80	19,90
A10	16	MER	A6	31.1	VILLEFRANCHE NORD	52,00	76,90	125,00	166,80	28,90
A10	16	MER	A6	-	VILLEFRANCHE-LIMAS	55,60	82,80	132,40	177,40	30,60
A10	16	MER	A6	31.2	VILLEFRANCHE-VILLE	52,50	78,40	125,70	167,80	29,20
A10	16	MER	A19	2	VILLENEUVE-DONDAGRE	27,00	38,80	64,10	83,20	13,80
A10	16	MER	A40	6	VIRIAT	51,40	76,60	122,80	164,70	29,00
A10	16	MER	A40	-	VIRY	66,50	101,10	161,00	216,40	37,90
A10	16	MER	A4	30	VOIE SACREE	49,20	73,30	117,00	155,10	27,30
A10	16	MER	A5	19	VULAINES	31,10	44,40	72,70	95,30	15,80
A10	16	MER	A89	26	VULCANIA-BROMONT	31,40	49,60	76,30	103,60	18,90
A10	15	MEUNG	A10	11	ALLAINVILLE	8,30	12,90	21,90	28,60	5,10
A10	15	MEUNG	A42	8	AMBERIEU EN BUGEY	52,90	79,30	126,30	170,20	29,30
A10	15	MEUNG	A39	7.1	ARLAY	47,80	71,90	116,20	155,40	26,00
A10	15	MEUNG	A10	13	ARTENAY	4,40	6,90	10,60	13,60	2,80
A10	15	MEUNG	A6	19	AUXERRE NORD	28,10	40,90	66,30	87,20	14,10
A10	15	MEUNG	A6	20	AUXERRE SUD	28,10	40,90	66,30	87,20	14,10
A10	15	MEUNG	A19	6	AUXY	13,00	18,80	30,60	39,50	6,60
A10	15	MEUNG	A6	22	AVALLON	31,70	46,70	76,00	101,10	16,80
A10	15	MEUNG	A42	6	BALAN	53,80	81,00	128,70	173,20	29,90
A10	15	MEUNG	A4	-	BARRIERE DE MONTREUIL AUX LIONS	54,00	79,20	126,50	167,60	29,40
A10	15	MEUNG	A36	5	BAUME-LES-DAMES	50,60	76,20	121,80	164,40	28,10
A10	15	MEUNG	A4	-	BEAUMONT	54,20	80,50	129,00	170,30	29,70
A10	15	MEUNG	A6	24	BEAUNE NORD	39,30	58,70	94,40	125,60	21,20
A10	15	MEUNG	A6	24.1	BEAUNE SUD	40,50	60,10	96,60	129,20	21,80
A10	15	MEUNG	A39	10	BEAUPONT	50,80	76,50	123,20	165,60	28,20
A10	15	MEUNG	A39	8	BEAUREPAIRE	48,90	73,50	118,10	159,40	26,70
A10	15	MEUNG	A40	10	BELLEGARDE	59,20	89,60	142,50	192,70	33,20
A10	15	MEUNG	A6	30	BELLEVILLE SUR SAONE	49,00	73,40	116,80	157,20	26,70
A10	15	MEUNG	A391	-	BERSAILLIN	47,60	70,70	114,80	154,00	25,90
A10	15	MEUNG	A36	4.1	BESANCON EST	48,00	72,90	117,00	157,90	26,50
A10	15	MEUNG	A36	4	BESANCON NORD	48,00	71,90	115,50	155,30	26,10
A10	15	MEUNG	A36	3	BESANCON OUEST	48,00	71,50	115,00	154,30	26,00
A10	15	MEUNG	A42	-	BEYNOST	56,00	84,70	134,20	181,20	31,50
A10	15	MEUNG	A6	23	BIERRE-LES-SEMUR	33,60	49,10	80,00	106,70	17,70
A10	15	MEUNG	A85	11	BLERE	16,90	27,00	41,80	54,70	10,20
A10	15	MEUNG	A10	17	BLOIS	3,00	5,30	8,70	10,10	1,80
A10	15	MEUNG	A40	5	BOURG NORD	49,20	73,80	117,00	157,90	27,10
A10	15	MEUNG	A40	7	BOURG SUD	50,30	75,90	120,70	162,40	28,20
A10	15	MEUNG	A71	7	BOURGES	13,30	21,70	32,30	44,30	8,20
A10	15	MEUNG	A31	9	BULGNEVILLE	43,30	64,30	102,70	138,70	23,20
A10	15	MEUNG	A6	25	CHALON NORD	42,70	63,70	101,10	135,80	23,00
A10	15	MEUNG	A6	26	CHALON SUD	42,70	63,70	101,10	135,80	23,00
A10	15	MEUNG	A4	27	CHALONS - LA VEUVE	41,50	61,60	100,70	132,00	22,40
A10	15	MEUNG	A26	22	CHARMONT	34,60	51,00	82,50	110,10	18,20
A10	15	MEUNG	A10	18	CHATEAU-RENAULT	4,90	7,80	13,50	15,70	3,00
A10	15	MEUNG	A4	20	CHATEAU-THIERRY	49,70	73,20	117,40	157,00	27,00
A10	15	MEUNG	A31	10	CHATENOIS	43,60	65,00	104,20	140,40	23,70
A10	15	MEUNG	A5	16	CHATILLON-LABORDE	31,00	45,50	73,20	97,30	16,20
A10	15	MEUNG	A5	24	CHAUMONT-SEMOUTIERS	36,80	54,40	88,10	118,10	19,50
A10	15	MEUNG	A39	6	CHOISEY	44,70	66,80	107,20	144,00	24,20
A10	15	MEUNG	A71	-	CLERMONT	30,10	47,20	73,10	101,10	17,90
A10	15	MEUNG	A4	29.1	CLERMONT EN ARGONNE	45,30	67,60	108,40	143,50	25,00
A10	15	MEUNG	A31	11	COLOMBEY-LES-BELLES	46,10	68,50	109,90	149,00	24,80
A10	15	MEUNG	A71	12.1	COMBRONDE	25,90	40,50	62,60	86,40	15,50
A10	15	MEUNG	A6	17	COURTENAY	24,00	34,60	56,60	74,00	11,90
A10	15	MEUNG	A39	-	CRIMOLOIS	43,50	64,70	104,60	139,50	23,70
A10	15	MEUNG	A311	-	DIJON SUD	42,90	64,10	102,30	137,20	23,10
A10	15	MEUNG	A31	4	DIJON-ARC SUR TILLE	44,30	66,30	105,80	141,80	24,00
A10	15	MEUNG	A36	2	DOLE	44,70	66,80	107,20	144,00	24,20
A10	15	MEUNG	A4	21	DORMANS	47,30	69,80	112,30	149,20	25,70
A10	15	MEUNG	A89	22	EGLETONS	38,70	60,50	90,40	126,30	23,30
A10	15	MEUNG	A40	11	ELOISE / ANNECY	60,50	91,80	145,50	197,10	34,10
A10	15	MEUNG	A4	23	EPERNAY	44,70	65,70	106,70	141,00	23,90
A10	15	MEUNG	A19	7	ESCRENNES	9,60	13,90	19,90	27,30	4,90
A10	15	MEUNG	A85	10	ESVRES	18,60	28,50	45,50	58,50	11,20
A10	15	MEUNG	A40	2	FEILLENS	46,70	70,60	112,70	151,80	25,80
A10	15	MEUNG	A6	-	FLEURY-EN-BIERE	29,50	43,40	69,80	92,00	15,10
A10	15	MEUNG	A6	15	FONTAINEBLEAU	27,20	39,60	64,50	84,20	13,70
A10	15	MEUNG	A19	5	FONTENAY SUR LOING	16,20	25,00	41,40	52,40	8,50
A10	15	MEUNG	A71	9	FORET DE TRONCAIS	18,90	30,50	46,00	63,20	11,70
A10	15	MEUNG	A5	17	FORGES	28,80	41,70	67,50	89,50	14,40
A10	15	MEUNG	A4	32	FRESNES EN WOEVRE	49,50	74,10	119,00	157,30	27,40
A10	15	MEUNG	A719	-	GANNAT	25,80	40,40	61,70	85,80	15,50
A10	15	MEUNG	A36	2.1	GENDREY	45,70	68,50	110,30	148,70	25,10
A10	15	MEUNG	A71	14	GERZAT	27,20	43,10	65,60	89,60	16,50
A10	15	MEUNG	A19	-	GONDREVILLE LA FRANCHE NORD	15,40	22,30	37,60	48,80	8,00
A10	15	MEUNG	A19	-	GONDREVILLE LA FRANCHE SUD	19,40	28,30	47,40	62,20	10,40
A10	15	MEUNG	A404	-	GROISSIAT	56,40	85,20	136,10	183,50	31,70
A10	15	MEUNG	A31	-	GYE	48,20	71,40	113,80	153,90	25,90
A10	15	MEUNG	A10	12	JANVILLE (ALLAINES)	5,50	8,40	13,80	16,90	3,60
A10	15	MEUNG	A4	33	JARNY	51,00	76,80	121,50	159,10	28,40
A10	15	MEUNG	A6	18	JOIGNY	25,40	36,70	59,80	78,50	12,70
A10	15	MEUNG	A36	6	L'ISLE-SUR-LE-DOUBS	52,00	78,10	124,90	168,50	28,70
A10	15	MEUNG	A432	-	LA BOISSE	57,40	86,70	137,90	186,20	32,30
A10	15	MEUNG	A42	5.1	LA BOISSE - MONTLUEL	55,30	83,00	129,80	174,80	30,90
A10	15	MEUNG	A432	-	LA COTIERE	55,90	84,00	133,60	178,70	31,40
A10	15	MEUNG	A404	9	LA CROIX-CHALON	54,80	82,80	132,20	178,50	30,70
A10	15	MEUNG	A71	3	LAMOTTE BEUVRON	6,10	8,90	14,40	18,90	3,60
A10	15	MEUNG	A31	7	LANGRES NORD	38,80	56,90	90,80	122,60	20,60
A10	15	MEUNG	A31	6	LANGRES SUD	39,50	58,20	93,20	125,00	21,20
A10	15	MEUNG	A39	9	LE MIROIR	49,90	74,80	120,30	161,50	27,50
A10	15	MEUNG	A5	-	LES EPRUNES	32,00	47,40	76,70	102,50	17,00
A10	15	MEUNG	A6	28	MACON NORD	46,60	69,90	110,90	149,20	25,40
A10	15	MEUNG	A6	29	MACON SUD	47,50	71,30	113,10	152,10	25,90
A10	15	MEUNG	A5	22	MAGNANT	33,90	49,70	79,90	107,30	17,70
A10	15	MEUNG	A89	27	MANZAT	27,10	43,30	65,40	90,00	16,50
A10	15	MEUNG	A5	18	MAROLLES-SUR-SEINE	28,80	41,70	67,50	89,50	14,40
A10	15	MEUNG	A10	16	MER	1,40	2,10	3,00	3,80	0,90
A10	15	MEUNG	A26	18	MONT CHOISY	39,50	58,90	96,10	127,30	21,40
A10	15	MEUNG	A31	8	MONTIGNY-LE-ROI	40,40	59,20	95,40	128,60	21,60
A10	15	MEUNG	A71	10	MONTLUCON	21,10	33,80	50,80	70,40	12,80
A10	15	MEUNG	A71	11	MONTMARAULT	22,40	35,70	54,80	75,80	13,50
A10	15	MEUNG	A4	19	MONTREUIL AUX LIONS	52,00	76,20	121,70	160,70	28,10
A10	15	MEUNG	A6	16	NEMOURS	27,20	39,60	64,50	84,20	13,70
A10	15	MEUNG	A6	21	NITRY	30,00	43,90	71,00	94,80	15,40
A10	15	MEUNG	A31	1	NUITS-SAINT-GEORGES	41,20	61,60	99,10	132,50	22,30
A10	15	MEUNG	A71	2	OLIVET	2,80	4,20	5,30	8,20	1,90
A10	15	MEUNG	A71	1	ORLEANS CENTRE	2,00	3,70	4,70	5,00	1,40
A10	15	MEUNG	A10	14	ORLEANS NORD	2,50	4,00	5,20	7,30	1,30
A10	15	MEUNG	A26	-	ORMES	45,90	67,90	109,40	145,60	24,40
A10	15	MEUNG	A10	-	PARIS (LA FOLIE BESSIN)	13,60	20,40	33,50	43,20	8,50
A10	15	MEUNG	A42	7	PEROUGES	53,80	81,00	128,70	173,20	29,90
A10	15	MEUNG	A42	9	PONT D'AIN	51,50	77,90	124,80	167,70	28,80
A10	15	MEUNG	A6	-	POUILLY-EN-AUXOIS	36,90	54,80	87,90	118,40	19,50
A10	15	MEUNG	A4	-	REIMS - TAISSY	44,90	66,20	107,70	142,20	24,00
A10	15	MEUNG	A4	22	REIMS - TINQUEUX	46,50	68,60	110,00	146,50	24,90
A10	15	MEUNG	A40	3	REPLONGES	46,70	70,60	112,70	151,80	25,80
A10	15	MEUNG	A71	13	RIOM	27,00	43,00	65,30	89,40	16,30
A10	15	MEUNG	A31	8.1	ROBECOURT	41,80	62,40	99,70	134,40	22,60
A10	15	MEUNG	A85	14	ROMORANTIN	11,10	17,80	26,50	36,30	6,70
A10	15	MEUNG	A85	12	SAINT AIGNAN SUR CHER	14,00	21,90	33,50	46,30	8,40
A10	15	MEUNG	A71	8	SAINT AMAND	16,70	27,00	40,20	55,40	10,20
A10	15	MEUNG	A19	1	SAINT DENIS-LES-SENS	26,00	37,90	61,40	80,40	13,10
A10	15	MEUNG	A4	28	SAINT ETIENNE AU TEMPLE	41,50	61,90	101,10	134,60	22,70
A10	15	MEUNG	A40	4	SAINT GENIS	50,80	76,50	120,20	161,50	28,00
A10	15	MEUNG	A5	15	SAINT GERMAIN-LAXIS	31,00	45,50	73,20	97,30	16,20
A10	15	MEUNG	A26	17	SAINT GIBRIEN	40,30	60,00	97,60	129,80	21,80
A10	15	MEUNG	A19	4	SAINT HILAIRE LES ANDRESIS	20,40	29,90	49,30	62,50	10,40
A10	15	MEUNG	A40	8	SAINT MARTIN-DU-FRESNE	54,60	82,70	130,70	176,90	30,70
A10	15	MEUNG	A36	-	SAINT MAURICE	56,10	84,60	136,10	184,20	31,50
A10	15	MEUNG	A5	21	SAINT THIBAULT	31,50	46,20	75,20	100,20	16,60
A10	15	MEUNG	A4	29	SAINTE MENEHOULD	43,50	65,30	106,30	141,40	24,20
A10	15	MEUNG	A71	4	SALBRIS	7,00	11,80	18,30	25,10	4,20
A10	15	MEUNG	A19	3	SAVIGNY SUR CLAIRIS	21,20	31,20	51,10	64,80	10,80
A10	15	MEUNG	A85	13	SELLES SUR CHER	13,00	20,70	29,30	42,10	7,80
A10	15	MEUNG	A36	1	SEURRE	42,40	63,40	101,00	135,90	22,90
A10	15	MEUNG	A39	5	SOIRANS	43,90	66,10	105,50	140,60	24,10
A10	15	MEUNG	A26	20	SOMMESOUS	37,60	55,90	90,70	120,60	20,10
A10	15	MEUNG	A89	-	ST GERMAIN LES VERGNES	43,40	68,50	102,40	142,90	26,40
A10	15	MEUNG	A89	25	ST JULIEN / SANCY	31,40	50,10	75,40	103,40	19,20
A10	15	MEUNG	A40	9	SYLANS	55,20	83,60	132,30	178,80	31,00
A10	15	MEUNG	A26	23	THENNELIERES	32,60	48,00	76,60	102,10	17,30
A10	15	MEUNG	A31	5	TIL CHATEL	41,70	61,30	99,50	134,10	22,40
A10	15	MEUNG	A5	20	TORVILLIERS	31,00	45,50	73,50	97,60	16,20
A10	15	MEUNG	A6	27	TOURNUS	44,10	66,00	105,30	140,90	24,00
A10	15	MEUNG	A10	-	TOURS CENTRE (MONNAIE)	9,30	14,50	23,20	29,10	5,90
A10	15	MEUNG	A89	21	TULLE EST	40,90	64,50	96,00	131,40	24,60
A10	15	MEUNG	A89	20	TULLE NORD	41,50	65,50	96,80	135,90	24,90
A10	15	MEUNG	A6	14	URY	28,00	40,60	65,80	86,10	14,20
A10	15	MEUNG	A89	24	USSEL EST	34,00	54,40	81,40	112,10	20,50
A10	15	MEUNG	A89	23	USSEL OUEST	36,00	57,00	85,50	118,40	21,70
A10	15	MEUNG	A406	-	VAL DE SAONE	53,20	78,60	126,80	170,80	29,10
A10	15	MEUNG	A26	21	VALLEE DE L'AUBE	35,70	52,80	85,40	113,80	19,00
A10	15	MEUNG	A26	19	VATRY	38,20	56,40	90,80	122,00	20,20
A10	15	MEUNG	A85	-	VEIGNE	19,90	31,80	50,10	64,40	12,10
A10	15	MEUNG	A4	31	VERDUN	49,50	74,10	119,00	157,30	27,40
A10	15	MEUNG	A71	6	VIERZON EST	10,50	16,00	25,70	33,40	6,50
A10	15	MEUNG	A71	5	VIERZON NORD	10,30	15,90	24,60	33,20	5,80
A10	15	MEUNG	A5	23	VILLE SOUS LA FERTE	35,30	52,10	84,60	112,90	18,60
A10	15	MEUNG	A6	31.1	VILLEFRANCHE NORD	49,90	74,20	119,80	160,90	27,60
A10	15	MEUNG	A6	-	VILLEFRANCHE-LIMAS	53,50	80,10	127,20	171,50	29,30
A10	15	MEUNG	A6	31.2	VILLEFRANCHE-VILLE	50,40	75,70	120,50	161,90	27,90
A10	15	MEUNG	A19	2	VILLENEUVE-DONDAGRE	24,90	36,10	58,90	77,30	12,50
A10	15	MEUNG	A40	6	VIRIAT	49,30	73,90	117,60	158,80	27,70
A10	15	MEUNG	A40	-	VIRY	64,40	98,40	155,80	210,50	36,60
A10	15	MEUNG	A4	30	VOIE SACREE	47,10	70,60	111,80	149,20	26,00
A10	15	MEUNG	A5	19	VULAINES	29,00	41,70	67,50	89,40	14,50
A10	15	MEUNG	A89	26	VULCANIA-BROMONT	29,20	46,30	70,20	96,80	17,70
A10	37	MIRAMBEAU	A10	26	CHATELLERAULT NORD	19,60	33,10	46,80	61,50	12,10
A10	37	MIRAMBEAU	A10	27	CHATELLERAULT SUD	18,70	31,40	42,60	56,60	11,40
A10	37	MIRAMBEAU	A10	28	FUTUROSCOPE	17,20	28,80	39,40	51,40	10,50
A10	37	MIRAMBEAU	A10	29	POITIERS NORD	16,50	28,20	37,70	49,90	10,20
A10	37	MIRAMBEAU	A10	30	POITIERS SUD	15,40	26,10	34,80	46,90	9,40
A10	37	MIRAMBEAU	A10	25	SAINTE MAURE	22,60	38,00	52,60	70,60	14,00
A10	37	MIRAMBEAU	A10	-	TOURS CENTRE (SORIGNY)	28,20	45,00	65,00	87,90	17,30
A26	18	MONT CHOISY	A10	11	ALLAINVILLE	39,70	60,10	100,80	129,30	21,60
A26	18	MONT CHOISY	A10	13	ARTENAY	36,10	53,90	89,60	118,00	19,40
A26	18	MONT CHOISY	A19	6	AUXY	23,80	36,90	60,90	79,60	13,80
A26	18	MONT CHOISY	A85	11	BLERE	52,90	80,20	131,20	170,00	29,10
A26	18	MONT CHOISY	A10	17	BLOIS	43,00	64,70	106,70	139,80	23,50
A26	18	MONT CHOISY	A71	7	BOURGES	49,50	75,30	123,60	161,20	27,40
A26	18	MONT CHOISY	A10	18	CHATEAU-RENAULT	45,90	68,90	112,20	148,20	25,50
A26	18	MONT CHOISY	A19	7	ESCRENNES	27,30	42,60	71,60	91,80	15,60
A26	18	MONT CHOISY	A85	10	ESVRES	54,20	82,30	134,60	174,80	30,00
A26	18	MONT CHOISY	A19	5	FONTENAY SUR LOING	20,70	31,20	50,10	66,70	11,90
A26	18	MONT CHOISY	A19	-	GONDREVILLE LA FRANCHE NORD	21,90	33,50	53,90	70,30	12,40
A26	18	MONT CHOISY	A19	-	GONDREVILLE LA FRANCHE SUD	25,90	39,50	63,70	83,70	14,80
A26	18	MONT CHOISY	A10	12	JANVILLE (ALLAINES)	37,10	55,60	91,80	121,00	20,20
A26	18	MONT CHOISY	A71	3	LAMOTTE BEUVRON	41,70	62,50	103,10	135,70	22,90
A26	18	MONT CHOISY	A10	16	MER	41,60	61,60	101,30	133,20	22,70
A26	18	MONT CHOISY	A10	15	MEUNG	39,50	58,90	96,10	127,30	21,40
A26	18	MONT CHOISY	A71	2	OLIVET	38,30	57,30	94,60	123,70	20,90
A26	18	MONT CHOISY	A71	1	ORLEANS CENTRE	37,60	56,40	92,80	121,30	20,30
A26	18	MONT CHOISY	A10	14	ORLEANS NORD	36,80	55,00	90,80	119,60	19,90
A26	18	MONT CHOISY	A10	-	PARIS (LA FOLIE BESSIN)	44,30	65,50	111,00	143,90	24,50
A26	18	MONT CHOISY	A85	14	ROMORANTIN	47,20	71,60	116,40	153,40	25,80
A26	18	MONT CHOISY	A85	12	SAINT AIGNAN SUR CHER	49,90	75,90	123,10	163,00	27,30
A26	18	MONT CHOISY	A19	4	SAINT HILAIRE LES ANDRESIS	16,50	25,80	42,20	56,60	10,00
A26	18	MONT CHOISY	A71	4	SALBRIS	43,30	65,50	107,40	142,00	23,70
A26	18	MONT CHOISY	A19	3	SAVIGNY SUR CLAIRIS	15,70	24,50	39,80	53,70	9,60
A26	18	MONT CHOISY	A85	13	SELLES SUR CHER	49,00	74,30	120,50	159,10	26,70
A26	18	MONT CHOISY	A10	-	TOURS CENTRE (MONNAIE)	50,10	74,40	120,80	159,40	27,80
A26	18	MONT CHOISY	A85	-	VEIGNE	55,60	85,10	139,00	180,10	30,80
A26	18	MONT CHOISY	A71	6	VIERZON EST	46,20	69,20	114,80	150,00	25,50
A26	18	MONT CHOISY	A71	5	VIERZON NORD	45,40	68,50	114,10	149,50	24,90
A83	4	MONTAIGU	A10	26	CHATELLERAULT NORD	20,40	32,40	48,30	63,50	12,40
A83	4	MONTAIGU	A10	27	CHATELLERAULT SUD	19,50	30,70	44,10	58,60	11,70
A83	4	MONTAIGU	A10	28	FUTUROSCOPE	18,00	28,10	40,90	53,40	10,80
A83	4	MONTAIGU	A10	29	POITIERS NORD	17,30	27,50	39,20	51,90	10,50
A83	4	MONTAIGU	A10	30	POITIERS SUD	16,20	25,40	36,30	48,90	9,70
A83	4	MONTAIGU	A10	25	SAINTE MAURE	23,40	37,30	54,10	72,60	14,30
A83	4	MONTAIGU	A10	-	TOURS CENTRE (SORIGNY)	29,00	44,30	66,50	89,90	17,60
A31	8	MONTIGNY-LE-ROI	A10	11	ALLAINVILLE	40,60	60,40	100,10	130,60	21,80
A31	8	MONTIGNY-LE-ROI	A10	13	ARTENAY	37,00	54,20	88,90	119,30	19,60
A31	8	MONTIGNY-LE-ROI	A19	6	AUXY	24,70	37,20	60,20	80,90	14,00
A31	8	MONTIGNY-LE-ROI	A85	11	BLERE	53,80	80,50	130,50	171,30	29,30
A31	8	MONTIGNY-LE-ROI	A10	17	BLOIS	43,90	65,00	106,00	141,10	23,70
A31	8	MONTIGNY-LE-ROI	A71	7	BOURGES	50,40	75,60	122,90	162,50	27,60
A31	8	MONTIGNY-LE-ROI	A10	18	CHATEAU-RENAULT	46,80	69,20	111,50	149,50	25,70
A31	8	MONTIGNY-LE-ROI	A19	7	ESCRENNES	28,20	42,90	70,90	93,10	15,80
A31	8	MONTIGNY-LE-ROI	A85	10	ESVRES	55,10	82,60	133,90	176,10	30,20
A31	8	MONTIGNY-LE-ROI	A19	5	FONTENAY SUR LOING	21,60	31,50	49,40	68,00	12,10
A31	8	MONTIGNY-LE-ROI	A19	-	GONDREVILLE LA FRANCHE NORD	22,80	33,80	53,20	71,60	12,60
A31	8	MONTIGNY-LE-ROI	A19	-	GONDREVILLE LA FRANCHE SUD	26,80	39,80	63,00	85,00	15,00
A31	8	MONTIGNY-LE-ROI	A10	12	JANVILLE (ALLAINES)	38,00	55,90	91,10	122,30	20,40
A31	8	MONTIGNY-LE-ROI	A71	3	LAMOTTE BEUVRON	42,60	62,80	102,40	137,00	23,10
A31	8	MONTIGNY-LE-ROI	A10	16	MER	42,50	61,90	100,60	134,50	22,90
A31	8	MONTIGNY-LE-ROI	A10	15	MEUNG	40,40	59,20	95,40	128,60	21,60
A31	8	MONTIGNY-LE-ROI	A71	2	OLIVET	39,20	57,60	93,90	125,00	21,10
A31	8	MONTIGNY-LE-ROI	A71	1	ORLEANS CENTRE	38,50	56,70	92,10	122,60	20,50
A31	8	MONTIGNY-LE-ROI	A10	14	ORLEANS NORD	37,70	55,30	90,10	120,90	20,10
A31	8	MONTIGNY-LE-ROI	A10	-	PARIS (LA FOLIE BESSIN)	45,20	65,80	110,30	145,20	24,70
A31	8	MONTIGNY-LE-ROI	A85	14	ROMORANTIN	48,10	71,90	115,70	154,70	26,00
A31	8	MONTIGNY-LE-ROI	A85	12	SAINT AIGNAN SUR CHER	50,80	76,20	122,40	164,30	27,50
A31	8	MONTIGNY-LE-ROI	A19	4	SAINT HILAIRE LES ANDRESIS	17,40	26,10	41,50	57,90	10,20
A31	8	MONTIGNY-LE-ROI	A71	4	SALBRIS	44,20	65,80	106,70	143,30	23,90
A31	8	MONTIGNY-LE-ROI	A19	3	SAVIGNY SUR CLAIRIS	16,60	24,80	39,10	55,00	9,80
A31	8	MONTIGNY-LE-ROI	A85	13	SELLES SUR CHER	49,90	74,60	119,80	160,40	26,90
A31	8	MONTIGNY-LE-ROI	A10	-	TOURS CENTRE (MONNAIE)	51,00	74,70	120,10	160,70	28,00
A31	8	MONTIGNY-LE-ROI	A85	-	VEIGNE	56,50	85,40	138,30	181,40	31,00
A31	8	MONTIGNY-LE-ROI	A71	6	VIERZON EST	47,10	69,50	114,10	151,30	25,70
A31	8	MONTIGNY-LE-ROI	A71	5	VIERZON NORD	46,30	68,80	113,40	150,80	25,10
A71	10	MONTLUCON	A10	11	ALLAINVILLE	27,40	43,50	66,80	88,90	16,50
A71	10	MONTLUCON	A10	13	ARTENAY	22,20	35,60	55,40	73,50	13,50
A71	10	MONTLUCON	A19	6	AUXY	30,80	47,30	76,60	99,50	17,20
