Gare d'entrée	Gare de sortie	Distance	Catégorie 1	Catégorie 2	Catégorie 3	Catégorie 4	Catégorie 5
MAGNANT	FORGES	125,96	9,00	13,50	22,30	30,90	5,30
MAGNANT	FRESNES EN WOEVRE	221,94	19,00	29,20	46,00	60,50	11,40
MAGNANT	GANNAT	499,42	56,40	84,80	136,80	182,70	31,00
MAGNANT	GENDREY	198,00	16,60	25,70	41,50	56,90	10,10
MAGNANT	GERZAT-VILLE	520,27	57,80	87,50	140,70	186,50	32,00
MAGNANT	GONDREVILLE A77/N	155,95	16,30	24,30	37,70	50,30	8,70
MAGNANT	GONDREVILLE A77/S	202,70	20,30	30,30	47,50	63,70	11,10
MAGNANT	GROISSIAT	347,87	30,10	44,40	77,70	106,40	18,50
MAGNANT	GYE	185,68	15,30	23,50	37,40	51,50	9,10
MAGNANT	JARNY	244,44	20,50	31,90	48,50	62,30	12,40
MAGNANT	JOIGNY	140,02	10,90	16,50	26,40	36,30	6,30
MAGNANT	L ISLE-S/LE-DOUBS	274,42	22,80	35,70	57,20	79,60	13,70
MAGNANT	LA BOISSE	368,45	31,70	47,20	78,80	108,70	19,20
MAGNANT	LA BOISSE - MONTLUEL	346,92	29,50	43,10	71,60	98,70	17,90
MAGNANT	LA COTIERE	352,88	29,90	43,70	76,80	106,00	18,30
MAGNANT	LA CROIX-CHALON	333,27	28,80	42,20	74,30	101,40	17,30
MAGNANT	LA FOLIE-B/PARIS	305,35	38,70	56,30	94,80	123,90	20,80
MAGNANT	LAMOTTE-BEUVRON	277,45	36,10	53,30	86,90	115,70	19,20
MAGNANT	LANGRES NORD	77,17	6,10	9,30	14,20	19,70	3,80
MAGNANT	LANGRES SUD	83,82	6,70	10,40	16,50	22,30	4,30
MAGNANT	LE MIROIR	247,66	20,40	31,70	50,70	70,20	12,10
MAGNANT	LES EPRUNES	166,83	13,30	20,50	32,80	45,30	8,00
MAGNANT	MACON NORD	260,47	21,60	33,80	51,90	71,90	12,90
MAGNANT	MACON SUD	270,80	22,20	34,70	54,20	75,30	13,40
MAGNANT	MANZAT	513,16	57,70	87,70	140,50	186,90	32,00
MAGNANT	MAROLLES-SUR-SEINE	118,44	9,00	13,50	22,30	30,90	5,30
MAGNANT	MER	270,95	36,00	52,40	85,10	113,20	19,00
MAGNANT	MEUNG SUR LOIRE	254,45	33,90	49,70	79,90	107,30	17,70
MAGNANT	MONT CHOISY	102,64	9,00	14,00	23,10	30,50	5,40
MAGNANT	MONTIGNY-LE-ROI	97,27	7,60	11,40	18,70	26,40	4,70
MAGNANT	MONTLUCON	444,73	51,70	78,20	125,90	167,30	28,30
MAGNANT	MONTMARAULT	457,33	53,00	80,10	129,90	172,70	29,00
MAGNANT	MONTREUIL (REIMS)	222,64	21,50	31,30	48,70	63,90	12,10
MAGNANT	MONTREUIL AUX LIONS	248,94	23,50	34,30	53,50	70,80	13,40
MAGNANT	NEMOURS	163,60	12,50	19,90	31,70	43,70	7,50
MAGNANT	NITRY	202,32	15,70	24,20	38,00	52,60	9,10
MAGNANT	NUITS-ST-GEORGES	169,37	12,90	20,30	32,60	45,00	7,70
MAGNANT	OLIVET	245,15	32,70	48,10	78,40	103,70	17,20
MAGNANT	ORLEANS-CENTRE	238,75	32,00	47,20	76,60	101,30	16,60
MAGNANT	ORLEANS-NORD	232,75	31,20	45,80	74,60	99,60	16,20
MAGNANT	PEROUGES	336,07	27,60	40,80	69,50	96,40	16,90
MAGNANT	PONT D AIN	311,25	25,80	38,10	65,40	90,60	15,80
MAGNANT	POUILLY-EN-AUXOIS	224,17	18,20	28,30	43,60	60,10	10,90
MAGNANT	REIMS EST (TAISSY)	149,64	14,40	21,30	34,70	45,40	8,00
MAGNANT	REIMS NORD (ORMES)	156,24	15,40	23,00	36,40	48,80	8,40
MAGNANT	REIMS OUEST (THILLOIS)	162,84	16,00	23,70	37,00	49,70	8,90
MAGNANT	REIMS SUD	148,64	14,20	20,80	33,70	44,20	7,90
MAGNANT	REPLONGES	271,32	21,70	34,10	53,80	74,50	13,00
MAGNANT	RIOM	514,25	57,60	87,40	140,40	186,30	31,80
MAGNANT	ROBECOURT	119,23	9,30	14,40	22,90	31,70	5,80
MAGNANT	SAINT GENIS	302,44	24,30	35,40	60,20	83,00	14,70
MAGNANT	SAINT MAURICE	314,42	26,20	40,90	64,60	88,50	16,00
MAGNANT	SAINT THIBAULT	26,23	2,20	3,60	5,70	7,80	1,30
MAGNANT	SALBRIS	296,15	37,70	56,30	91,20	122,00	20,00
MAGNANT	SAVIGNY /CLAIRIS	123,55	10,10	15,30	23,60	33,70	5,90
MAGNANT	SEURRE	192,32	15,80	24,20	38,80	54,00	9,60
MAGNANT	SOIRANS	160,42	13,60	20,80	33,70	46,40	8,10
MAGNANT	SOMMESOUS	81,34	7,10	11,00	17,70	23,80	4,10
MAGNANT	ST AMAND-MONTROND	390,60	47,30	71,40	115,30	152,30	25,70
MAGNANT	ST ETIENNE AU TEMPLE	130,84	11,00	17,00	28,10	37,80	6,70
MAGNANT	ST GERMAIN LES VERGNE	666,16	74,00	112,90	177,50	239,80	41,90
MAGNANT	ST GIBRIEN	110,04	9,80	15,10	24,60	33,00	5,80
MAGNANT	ST HILAIRE	127,75	10,90	16,60	26,00	36,60	6,30
MAGNANT	ST JULIEN SANCY	556,16	62,00	94,50	150,50	200,30	34,70
MAGNANT	ST MARTIN-DU-FRESNE	327,98	28,30	41,70	72,00	99,50	17,10
MAGNANT	ST ROMAIN SUR CHER	365,15	44,30	66,70	106,90	143,00	23,60
MAGNANT	ST-DENIS-LES-SENS	98,09	7,70	11,80	19,50	27,20	4,60
MAGNANT	ST-GERMAIN-LAXIS	150,49	11,00	17,00	27,00	37,20	6,50
MAGNANT	STE MENEHOULD	163,84	13,00	20,40	33,30	44,60	8,20
MAGNANT	SYLANS	337,55	29,50	43,50	73,30	100,40	17,80
MAGNANT	THENNELIERES	30,15	2,60	3,80	5,90	8,10	1,40
MAGNANT	TIL CHATEL	113,87	9,20	13,40	22,70	31,20	5,70
MAGNANT	TORVILLIERS	42,31	3,30	4,80	7,20	10,60	1,80
MAGNANT	TOURNUS	234,97	19,10	29,70	45,90	63,70	11,50
MAGNANT	TOURS-C/MONNAIE	346,05	44,50	65,20	104,60	139,40	24,10
MAGNANT	TULLE EST	640,16	71,50	108,90	171,10	228,30	40,10
MAGNANT	TULLE NORD	648,16	72,10	109,90	171,90	232,80	40,40
MAGNANT	URY	175,43	13,00	20,60	32,80	45,40	7,70
MAGNANT	USSEL EST	580,16	64,60	98,80	156,50	209,00	36,00
MAGNANT	USSEL OUEST	597,16	66,60	101,40	160,60	215,30	37,20
MAGNANT	VAL DE SAONE	322,79	26,80	38,80	68,70	94,50	16,20
MAGNANT	VALLEE DE L'AUBE	57,04	5,20	7,90	12,40	17,00	3,00
MAGNANT	VATRY	85,64	7,70	11,50	17,80	25,20	4,20
MAGNANT	VEIGNE	427,15	50,00	75,90	122,80	160,10	27,10
MAGNANT	VERDUN	221,94	19,00	29,20	46,00	60,50	11,40
MAGNANT	VIERZON-EST	322,85	40,60	60,00	98,60	130,00	21,80
MAGNANT	VIERZON-NORD	317,15	39,80	59,30	97,90	129,50	21,20
MAGNANT	VILLE SOUS LAFERTE	27,67	2,30	3,50	5,10	7,00	1,20
MAGNANT	VILLEFRANCHE S/ CHER	332,65	41,60	62,40	100,20	133,40	22,10
MAGNANT	VILLEFRANCHE-LIMAS	336,77	28,40	43,40	67,70	92,70	16,90
MAGNANT	VILLEFRANCHE-NORD	301,02	25,00	38,20	60,60	83,70	15,10
MAGNANT	VILLEFRANCHE-VILLE	306,32	25,40	39,40	61,30	84,70	15,30
MAGNANT	VILLENEUVE-DONDAGRE	111,10	8,60	13,30	21,60	30,10	5,10
MAGNANT	VIRIAT	286,44	23,30	34,00	58,90	81,20	14,10
MAGNANT	VIRY	397,40	38,00	57,20	97,40	131,00	23,30
MAGNANT	VOIE SACREE	194,84	16,60	25,70	38,80	52,40	10,00
MAGNANT	VULAINES	69,35	5,30	8,00	12,90	18,20	3,30
MAGNANT	VULCANIA BROMONT	533,16	59,80	90,70	145,30	193,70	33,20
MANZAT	AMBERIEU	735,12	76,70	117,30	186,90	249,80	43,60
MANZAT	ARLAY	675,63	71,60	109,90	176,80	235,00	40,30
MANZAT	AUXERRE NORD	433,13	51,90	78,90	126,90	166,80	28,40
MANZAT	AUXERRE SUD	444,83	51,90	78,90	126,90	166,80	28,40
MANZAT	AVALLON	488,93	55,50	84,70	136,60	180,70	31,10
MANZAT	BALAN	759,15	77,60	119,00	189,30	252,80	44,20
MANZAT	BAUME-LES-DAMES	715,63	74,40	114,20	182,40	244,00	42,40
MANZAT	BEAUNE NORD	580,58	63,10	96,70	155,00	205,20	35,50
MANZAT	BEAUNE SUD	586,33	64,30	98,10	157,20	208,80	36,10
MANZAT	BEAUPONT	719,33	74,60	114,50	183,80	245,20	42,50
MANZAT	BEAUREPAIRE	691,03	72,70	111,50	178,70	239,00	41,00
MANZAT	BELLEVILLE S/SAONE	692,03	72,80	111,40	177,40	236,80	41,00
MANZAT	BERSAILLIN	671,04	71,40	108,70	175,40	233,60	40,20
MANZAT	BESANCON EST	696,55	71,80	110,90	177,60	237,50	40,80
MANZAT	BESANCON NORD	681,93	71,80	109,90	176,10	234,90	40,40
MANZAT	BESANCON OUEST	672,53	71,80	109,50	175,60	233,90	40,30
MANZAT	BEYNOST	773,31	79,80	122,70	194,80	260,80	45,80
MANZAT	BIERRE-LES-SEMUR	514,83	57,40	87,10	140,60	186,30	32,00
MANZAT	BOURG NORD	692,92	73,00	111,80	177,60	237,50	41,40
MANZAT	BOURG SUD	713,35	74,10	113,90	181,30	242,00	42,50
MANZAT	BULGNEVILLE	646,38	67,10	102,30	163,30	218,30	37,50
MANZAT	CHALON NORD	608,43	66,50	101,70	161,70	215,40	37,30
MANZAT	CHALON SUD	614,63	66,50	101,70	161,70	215,40	37,30
MANZAT	CHATENOIS	656,53	67,40	103,00	164,80	220,00	38,00
MANZAT	CHATILLON-LABORDE	469,75	54,80	83,50	133,80	176,90	30,50
MANZAT	CHAUMONT-SEMOUTIERS	564,00	60,60	92,40	148,70	197,70	33,80
MANZAT	CHOISEY	637,74	68,50	104,80	167,80	223,60	38,50
MANZAT	CLERMONT-BARRIERE	43,48	3,70	5,40	7,80	10,60	2,00
MANZAT	COLOMBEY-LES-BELLES	685,23	69,90	106,50	170,50	228,60	39,10
MANZAT	COMBRONDE	11,75	1,30	1,90	2,60	3,80	0,70
MANZAT	COURTENAY	390,82	47,80	72,60	117,20	153,60	26,20
MANZAT	DIJON SUD	616,23	66,70	102,10	162,90	216,80	37,40
MANZAT	DIJON-ARC S/TILLE	631,39	68,10	104,30	166,40	221,40	38,30
MANZAT	DIJON-CRIMOLOIS	663,73	67,30	102,70	165,20	219,10	38,00
MANZAT	DOLE	639,93	68,50	104,80	167,80	223,60	38,50
MANZAT	FEILLENS	668,01	70,50	108,60	173,30	231,40	40,10
MANZAT	FLEURY-EN-BIERE	457,25	53,30	81,40	130,40	171,60	29,40
MANZAT	FONTAINEBLEAU	431,82	51,00	77,60	125,10	163,80	28,00
MANZAT	FORET DE TRONCAIS	93,36	7,40	11,60	17,60	24,90	4,50
MANZAT	FORGES	452,48	52,60	79,70	128,10	169,10	28,70
MANZAT	GANNAT	33,20	3,20	4,80	6,90	9,90	1,60
MANZAT	GENDREY	656,51	69,50	106,50	170,90	228,30	39,40
MANZAT	GERZAT-VILLE	25,11	2,30	3,60	5,20	7,40	1,20
MANZAT	GROISSIAT	764,38	80,20	123,20	196,70	263,10	46,00
MANZAT	GYE	698,84	72,00	109,40	174,40	233,50	40,20
MANZAT	JOIGNY	407,33	49,20	74,70	120,40	158,10	27,00
MANZAT	L ISLE-S/LE-DOUBS	732,93	75,80	116,10	185,50	248,10	43,00
MANZAT	LA BOISSE	784,96	81,20	124,70	198,50	265,80	46,60
MANZAT	LA BOISSE - MONTLUEL	763,43	79,10	121,00	190,40	254,40	45,20
MANZAT	LA COTIERE	769,39	79,70	122,00	194,20	258,30	45,70
MANZAT	LA CROIX-CHALON	749,78	78,60	120,80	192,80	258,10	45,00
MANZAT	LANGRES NORD	590,33	62,60	94,90	151,40	202,20	34,90
MANZAT	LANGRES SUD	596,98	63,30	96,20	153,80	204,60	35,50
MANZAT	LE MIROIR	706,17	73,70	112,80	180,90	241,10	41,80
MANZAT	LES EPRUNES	493,35	55,80	85,40	137,30	182,10	31,30
MANZAT	MACON NORD	660,43	70,40	107,90	171,50	228,80	39,70
MANZAT	MACON SUD	670,76	71,30	109,30	173,70	231,70	40,20
MANZAT	MAGNANT	513,16	57,70	87,70	140,50	186,90	32,00
MANZAT	MAROLLES-SUR-SEINE	444,96	52,60	79,70	128,10	169,10	28,70
MANZAT	MONTIGNY-LE-ROI	610,43	64,20	97,20	156,00	208,20	35,90
MANZAT	MONTLUCON	89,25	7,10	11,40	17,30	24,90	4,30
MANZAT	MONTMARAULT	55,83	5,00	7,50	11,20	16,00	2,70
MANZAT	NEMOURS	428,87	51,00	77,60	125,10	163,80	28,00
MANZAT	NITRY	469,63	53,80	81,90	131,60	174,40	29,70
MANZAT	NUITS-ST-GEORGES	598,73	65,00	99,60	159,70	212,10	36,60
MANZAT	PEROUGES	752,58	77,60	119,00	189,30	252,80	44,20
MANZAT	PONT D AIN	727,76	75,30	115,90	185,40	247,30	43,10
MANZAT	POUILLY-EN-AUXOIS	543,93	60,70	92,80	148,50	198,00	33,80
MANZAT	REPLONGES	671,28	70,50	108,60	173,30	231,40	40,10
MANZAT	RIOM	19,09	1,80	2,80	4,00	5,70	0,90
MANZAT	ROBECOURT	632,39	65,60	100,40	160,30	214,00	36,90
MANZAT	SAINT GENIS	760,95	74,60	114,50	180,80	241,10	42,30
MANZAT	SAINT MAURICE	772,93	79,90	122,60	196,70	263,80	45,80
MANZAT	SAINT THIBAULT	486,93	55,30	84,20	135,80	179,80	30,90
MANZAT	SEURRE	610,23	66,20	101,40	161,60	215,50	37,20
MANZAT	SOIRANS	637,98	67,70	104,10	166,10	220,20	38,40
MANZAT	ST AMAND-MONTROND	122,56	10,00	15,20	23,80	33,10	5,90
MANZAT	ST MARTIN-DU-FRESNE	744,49	78,40	120,70	191,30	256,50	45,00
MANZAT	ST-DENIS-LES-SENS	415,07	49,80	75,90	122,00	160,00	27,40
MANZAT	ST-GERMAIN-LAXIS	477,01	54,80	83,50	133,80	176,90	30,50
MANZAT	SYLANS	754,06	79,00	121,60	192,90	258,40	45,30
MANZAT	THENNELIERES	499,03	56,40	86,00	137,20	181,70	31,60
MANZAT	TIL CHATEL	627,03	65,50	99,30	160,10	213,70	36,70
MANZAT	TORVILLIERS	470,85	54,80	83,50	134,10	177,20	30,50
MANZAT	TOURNUS	634,93	67,90	104,00	165,90	220,50	38,30
MANZAT	URY	440,70	51,80	78,60	126,40	165,70	28,50
MANZAT	VAL DE SAONE	781,30	77,00	116,60	187,40	250,40	43,40
MANZAT	VILLE SOUS LAFERTE	540,83	59,10	90,10	145,20	192,50	32,90
MANZAT	VILLEFRANCHE-LIMAS	736,73	77,30	118,10	187,80	251,10	43,60
MANZAT	VILLEFRANCHE-NORD	700,98	73,70	112,20	180,40	240,50	41,90
MANZAT	VILLEFRANCHE-VILLE	706,28	74,20	113,70	181,10	241,50	42,20
MANZAT	VILLENEUVE-DONDAGRE	402,06	48,70	74,10	119,50	156,90	26,80
MANZAT	VIRIAT	702,95	73,10	111,90	178,20	238,40	42,00
MANZAT	VULAINES	443,81	52,80	79,70	128,10	169,00	28,80
MAROLLES-SUR-SEINE	ALLAINES	172,45	26,40	38,40	63,20	83,20	13,20
MAROLLES-SUR-SEINE	ALLAINVILLE	201,05	29,00	42,90	72,20	91,50	14,60
MAROLLES-SUR-SEINE	AMBERIEU	399,61	32,90	51,50	80,60	111,00	19,90
MAROLLES-SUR-SEINE	AMBOISE CH.RENAULT	249,65	35,20	51,70	83,60	110,40	18,50
MAROLLES-SUR-SEINE	ARLAY	335,56	26,60	41,80	68,10	93,00	15,90
MAROLLES-SUR-SEINE	ARTENAY	159,05	25,40	36,70	61,00	80,20	12,40
MAROLLES-SUR-SEINE	AUXERRE NORD	97,62	8,10	12,90	20,30	28,00	4,90
MAROLLES-SUR-SEINE	AUXERRE SUD	109,32	8,10	12,90	20,30	28,00	4,90
MAROLLES-SUR-SEINE	AUXY	102,95	13,10	19,70	32,30	41,80	6,80
MAROLLES-SUR-SEINE	AVALLON	153,42	12,30	19,40	29,70	41,30	7,20
MAROLLES-SUR-SEINE	BALAN	423,64	34,00	53,10	82,80	114,70	20,40
MAROLLES-SUR-SEINE	BAUME-LES-DAMES	375,56	30,30	47,30	75,80	104,30	17,90
MAROLLES-SUR-SEINE	BEAUMONT	341,40	29,40	44,60	69,70	92,00	17,20
MAROLLES-SUR-SEINE	BEAUNE NORD	245,07	19,80	30,70	48,00	65,60	11,70
MAROLLES-SUR-SEINE	BEAUNE SUD	250,82	20,00	32,30	50,90	70,00	12,20
MAROLLES-SUR-SEINE	BEAUPONT	379,26	30,00	46,50	75,40	104,10	17,70
MAROLLES-SUR-SEINE	BEAUREPAIRE	350,96	28,00	43,40	71,40	98,10	16,60
MAROLLES-SUR-SEINE	BELLEGARDE	435,30	39,10	61,10	97,00	131,90	23,50
MAROLLES-SUR-SEINE	BELLEVILLE S/SAONE	356,52	29,30	45,50	71,10	97,60	17,20
MAROLLES-SUR-SEINE	BERSAILLIN	330,76	26,30	41,10	65,80	91,60	15,90
MAROLLES-SUR-SEINE	BESANCON EST	356,48	28,30	43,90	71,10	97,40	16,80
MAROLLES-SUR-SEINE	BESANCON NORD	341,86	27,60	42,70	69,20	94,90	16,40
MAROLLES-SUR-SEINE	BESANCON OUEST	332,46	26,90	42,30	68,20	93,40	16,20
MAROLLES-SUR-SEINE	BEYNOST	437,80	36,30	56,70	88,40	121,60	21,60
MAROLLES-SUR-SEINE	BIERRE-LES-SEMUR	179,32	13,90	21,80	33,60	46,30	8,10
MAROLLES-SUR-SEINE	BLERE	326,35	42,20	63,00	102,60	132,20	22,10
MAROLLES-SUR-SEINE	BLOIS	219,95	32,30	47,50	78,10	102,00	16,50
MAROLLES-SUR-SEINE	BOURG NORD	357,41	29,40	46,00	71,30	98,40	17,30
MAROLLES-SUR-SEINE	BOURG SUD	377,84	30,60	48,10	74,80	103,40	18,60
MAROLLES-SUR-SEINE	BOURGES (LIM.CONC.)	280,95	38,80	58,10	95,00	123,40	20,40
MAROLLES-SUR-SEINE	BULGNEVILLE	251,66	19,10	29,80	48,20	66,00	11,20
MAROLLES-SUR-SEINE	CHALON NORD	272,92	22,70	35,70	55,30	76,30	13,40
MAROLLES-SUR-SEINE	CHALON SUD	279,12	22,70	35,70	55,30	76,30	13,40
MAROLLES-SUR-SEINE	CHALONS LA VEUVE	196,60	16,70	25,70	41,40	53,70	9,90
MAROLLES-SUR-SEINE	CHALONS MOURMELON	205,00	16,70	26,00	41,80	56,30	10,20
MAROLLES-SUR-SEINE	CHARMONT (LIM.CONC)	118,10	9,80	15,10	23,20	31,80	5,70
MAROLLES-SUR-SEINE	CHATEAU-THIERRY	276,30	24,90	37,30	58,10	78,70	14,50
MAROLLES-SUR-SEINE	CHATENOIS	261,81	19,50	30,50	49,60	68,30	11,70
MAROLLES-SUR-SEINE	CHATILLON-LABORDE	24,79	2,10	3,20	5,00	7,00	1,30
MAROLLES-SUR-SEINE	CHAUMONT-SEMOUTIERS	169,28	12,10	18,90	30,30	41,60	7,30
MAROLLES-SUR-SEINE	CHEMERY	285,75	38,30	57,10	91,90	121,30	19,70
MAROLLES-SUR-SEINE	CHOISEY	297,67	23,60	36,90	59,10	81,50	13,90
MAROLLES-SUR-SEINE	CLERMONT EN ARGONNE	255,80	20,50	31,70	49,10	65,20	12,50
MAROLLES-SUR-SEINE	CLERMONT-BARRIERE	470,43	55,60	83,60	135,80	180,20	30,10
MAROLLES-SUR-SEINE	COLOMBEY-LES-BELLES	290,51	21,90	34,00	55,00	76,20	12,80
MAROLLES-SUR-SEINE	COMBRONDE	433,21	51,40	76,90	125,30	165,50	27,70
MAROLLES-SUR-SEINE	COURTENAY	57,35	4,70	7,00	11,20	14,80	2,80
MAROLLES-SUR-SEINE	DIJON SUD	280,72	22,80	35,60	56,20	77,50	13,50
MAROLLES-SUR-SEINE	DIJON-ARC S/TILLE	255,15	19,20	29,90	48,30	66,90	11,40
MAROLLES-SUR-SEINE	DIJON-CRIMOLOIS	270,16	20,90	32,40	52,20	71,00	12,30
MAROLLES-SUR-SEINE	DOLE	299,86	22,60	36,90	59,10	81,40	13,90
MAROLLES-SUR-SEINE	DORMANS	250,70	22,50	33,90	53,00	70,90	13,20
MAROLLES-SUR-SEINE	EGLETONS	553,96	64,20	96,90	153,10	205,40	35,50
MAROLLES-SUR-SEINE	ELOISE	444,00	40,40	63,30	100,00	136,30	24,40
MAROLLES-SUR-SEINE	ESCRENNES	126,05	16,60	25,40	43,00	54,00	8,60
MAROLLES-SUR-SEINE	ESVRES	340,15	43,50	65,10	106,00	137,00	23,00
MAROLLES-SUR-SEINE	FEILLENS	332,50	26,80	42,10	67,10	92,80	16,00
MAROLLES-SUR-SEINE	FLEURY-EN-BIERE	123,78	9,70	15,10	24,30	33,30	5,80
MAROLLES-SUR-SEINE	FONTAINEBLEAU	98,35	7,60	11,80	19,10	26,30	4,60
MAROLLES-SUR-SEINE	FONTENAY /LOING	80,55	10,00	14,00	21,50	28,90	4,90
MAROLLES-SUR-SEINE	FORET DE TRONCAIS	351,60	44,40	66,90	108,70	142,30	23,90
MAROLLES-SUR-SEINE	FORGES	7,52	0,70	1,00	1,50	2,60	0,40
MAROLLES-SUR-SEINE	FRESNES EN WOEVRE	296,10	24,70	38,20	59,70	79,00	14,90
MAROLLES-SUR-SEINE	GANNAT	431,22	51,30	76,80	124,40	164,90	27,70
MAROLLES-SUR-SEINE	GENDREY	316,44	25,20	39,10	63,60	87,20	15,10
MAROLLES-SUR-SEINE	GERZAT-VILLE	452,07	52,70	79,50	128,30	168,70	28,70
MAROLLES-SUR-SEINE	GONDREVILLE A77/N	87,75	11,20	16,30	25,30	32,50	5,40
MAROLLES-SUR-SEINE	GONDREVILLE A77/S	134,50	15,20	22,30	35,10	45,90	7,80
MAROLLES-SUR-SEINE	GROISSIAT	428,87	36,70	57,20	90,10	124,50	21,80
MAROLLES-SUR-SEINE	GYE	304,12	23,80	36,90	59,30	80,80	13,90
MAROLLES-SUR-SEINE	JARNY	318,60	26,20	40,90	62,20	80,80	15,90
MAROLLES-SUR-SEINE	JOIGNY	71,82	5,80	8,50	13,80	18,80	3,30
MAROLLES-SUR-SEINE	L ISLE-S/LE-DOUBS	392,86	31,50	49,10	79,50	109,00	18,80
MAROLLES-SUR-SEINE	LA BOISSE	448,70	37,60	58,90	92,10	125,40	22,40
MAROLLES-SUR-SEINE	LA BOISSE - MONTLUEL	427,92	35,70	55,10	84,10	116,10	21,10
MAROLLES-SUR-SEINE	LA COTIERE	433,13	36,20	56,00	87,90	120,10	21,50
MAROLLES-SUR-SEINE	LA CROIX-CHALON	414,27	35,20	54,80	86,70	119,40	20,90
MAROLLES-SUR-SEINE	LA FOLIE-B/PARIS	237,15	33,60	48,30	82,40	106,10	17,50
MAROLLES-SUR-SEINE	LAMOTTE-BEUVRON	209,25	31,00	45,30	74,50	97,90	15,90
MAROLLES-SUR-SEINE	LANGRES NORD	195,61	14,60	22,20	36,20	49,60	8,60
MAROLLES-SUR-SEINE	LANGRES SUD	202,26	15,40	23,50	38,50	52,20	9,10
MAROLLES-SUR-SEINE	LE MIROIR	366,10	29,20	44,70	72,70	100,40	17,10
MAROLLES-SUR-SEINE	LES EPRUNES	48,39	4,00	6,10	9,80	14,00	2,30
MAROLLES-SUR-SEINE	MACON NORD	324,92	26,90	42,10	65,10	89,40	16,10
MAROLLES-SUR-SEINE	MACON SUD	335,25	27,60	43,30	67,50	93,00	16,50
MAROLLES-SUR-SEINE	MAGNANT	118,44	9,00	13,50	22,30	30,90	5,30
MAROLLES-SUR-SEINE	MANZAT	444,96	52,60	79,70	128,10	169,10	28,70
MAROLLES-SUR-SEINE	MER	202,75	30,90	44,40	72,70	95,40	15,70
MAROLLES-SUR-SEINE	MEUNG SUR LOIRE	186,25	28,80	41,70	67,50	89,50	14,40
MAROLLES-SUR-SEINE	MONT CHOISY	176,80	14,70	23,00	36,80	49,00	8,90
MAROLLES-SUR-SEINE	MONTIGNY-LE-ROI	215,71	16,40	24,70	40,70	56,20	9,60
MAROLLES-SUR-SEINE	MONTLUCON	376,53	46,60	70,20	113,50	149,50	25,00
MAROLLES-SUR-SEINE	MONTMARAULT	389,13	47,90	72,10	117,50	154,90	25,70
MAROLLES-SUR-SEINE	MONTREUIL (REIMS)	296,80	27,20	40,30	62,40	82,40	15,60
MAROLLES-SUR-SEINE	MONTREUIL AUX LIONS	323,10	29,20	43,30	67,20	89,30	16,90
MAROLLES-SUR-SEINE	NEMOURS	95,40	7,60	11,80	19,10	26,30	4,60
MAROLLES-SUR-SEINE	NITRY	134,12	10,50	16,50	25,40	34,50	6,10
MAROLLES-SUR-SEINE	NUITS-ST-GEORGES	263,22	21,50	33,70	53,20	73,20	12,70
MAROLLES-SUR-SEINE	OLIVET	176,95	27,60	40,10	66,00	85,90	13,90
MAROLLES-SUR-SEINE	ORLEANS-CENTRE	170,55	26,90	39,20	64,20	83,50	13,30
MAROLLES-SUR-SEINE	ORLEANS-NORD	164,55	26,10	37,80	62,20	81,80	12,90
MAROLLES-SUR-SEINE	PEROUGES	417,07	34,00	53,10	82,80	114,70	20,40
MAROLLES-SUR-SEINE	PONT D AIN	392,25	31,90	50,00	79,10	108,80	19,20
MAROLLES-SUR-SEINE	POUILLY-EN-AUXOIS	208,42	16,90	26,00	41,70	57,10	9,90
MAROLLES-SUR-SEINE	REIMS EST (TAISSY)	223,80	20,10	30,30	48,40	63,90	11,50
MAROLLES-SUR-SEINE	REIMS NORD (ORMES)	230,40	21,10	32,00	50,10	67,30	11,90
MAROLLES-SUR-SEINE	REIMS OUEST (THILLOIS)	237,00	21,70	32,70	50,70	68,20	12,40
MAROLLES-SUR-SEINE	REIMS SUD	222,80	19,90	29,80	47,40	62,70	11,40
MAROLLES-SUR-SEINE	REPLONGES	335,77	26,80	42,10	67,10	92,80	16,00
MAROLLES-SUR-SEINE	RIOM	446,05	52,50	79,40	128,00	168,50	28,50
MAROLLES-SUR-SEINE	ROBECOURT	237,67	17,80	27,90	45,00	62,10	10,50
MAROLLES-SUR-SEINE	SAINT MAURICE	432,86	34,80	54,20	86,80	118,20	20,70
MAROLLES-SUR-SEINE	SAINT THIBAULT	92,21	6,70	10,40	16,80	23,20	4,20
MAROLLES-SUR-SEINE	SALBRIS	227,95	32,60	48,30	78,80	104,20	16,70
MAROLLES-SUR-SEINE	SAVIGNY /CLAIRIS	55,35	5,00	7,30	11,20	15,90	2,60
MAROLLES-SUR-SEINE	SEURRE	274,72	22,40	35,20	55,20	76,40	13,30
MAROLLES-SUR-SEINE	SOIRANS	278,86	22,10	34,00	55,50	76,50	13,10
MAROLLES-SUR-SEINE	SOMMESOUS	155,50	12,80	20,00	31,40	42,30	7,60
MAROLLES-SUR-SEINE	ST AMAND-MONTROND	322,40	42,20	63,40	102,90	134,50	22,40
MAROLLES-SUR-SEINE	ST ETIENNE AU TEMPLE	205,00	16,70	26,00	41,80	56,30	10,20
MAROLLES-SUR-SEINE	ST GERMAIN LES VERGNE	597,96	68,90	104,90	165,10	222,00	38,60
MAROLLES-SUR-SEINE	ST GIBRIEN	184,20	15,50	24,10	38,30	51,50	9,30
